taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Bacteroides ovatus,2DUDX,0,0,451290,0,0,0,0,0,0,753200,560790,477840,529620,0,430070,0,0,512930,0
Bacteroides ovatus,2DUE9,104020000,113890000,66759000,101900000,103450000,66995000,119090000,132330000,104210000,134710000,110370000,132740000,104320000,88274000,93740000,20091000,38614000,25188000,17124000
Bacteroides ovatus,2DV38,0,0,0,0,0,0,0,0,0,1211100,0,1532000,1557700,812780,0,0,0,0,0
Bacteroides ovatus,2DWPM,0,0,2285000,0,4399900,0,0,0,0,1309700,0,2631900,2146200,1157300,0,1176900,0,0,0
Bacteroides ovatus,2DY64,17883000,23466000,15416000,15753000,14405000,21529000,6545000,16691000,14697000,5568600,4732700,5836000,5909500,2046500,1541600,4569400,11988000,1836300,8243600
Bacteroides ovatus,2DZIV,580000,0,1158100,707800,590830,0,0,949940,568560,0,0,0,0,0,0,0,385710,0,0
Bacteroides ovatus,2E02K,0,0,243970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2E2AU,0,4390300,0,3508100,0,0,0,0,0,1483400,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2E4XV,0,0,0,0,0,0,0,0,265880,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2E5XB,0,0,605130,1465500,836990,0,0,0,0,2875800,744930,2665700,2276400,1783900,0,926320,561010,0,0
Bacteroides ovatus,2E5ZD,0,0,0,0,0,0,0,0,0,674920,783880,803100,0,0,613860,0,604020,0,0
Bacteroides ovatus,2E70S,2727100,2470500,550370,1738000,280230,0,975400,0,6401600,16113000,9064600,10261000,6102300,4635900,530200,773060,1923100,0,0
Bacteroides ovatus,2E7BT,0,306620,0,307910,190510,0,0,895240,0,411940,0,168930,375130,236480,0,183490,0,0,0
Bacteroides ovatus,2E7GE,2706900,8945700,10389000,9393000,6953800,9060400,10917000,9755800,15414000,30093000,20693000,29376000,27364000,20150000,12208000,15531000,17091000,7911500,12208000
Bacteroides ovatus,2E876,0,0,0,4923400,0,0,0,0,0,19923000,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2EAXQ,7678100,8549400,4450000,8820400,7548700,9514000,3981700,9232300,4324600,9226300,12242000,8847300,6639000,7348500,3479500,4351300,7361100,5296200,7599100
Bacteroides ovatus,2EBSA,201580,0,0,0,0,0,0,0,0,337580,0,239680,0,0,315860,0,0,0,0
Bacteroides ovatus,2EBX8,0,0,0,0,0,0,0,0,0,632200,757410,792140,0,674120,0,0,410720,0,0
Bacteroides ovatus,2EH66,23796000,3316400,4014940,5983500,28903000,2689900,1455800,2531800,4365700,183430000,167100000,167320000,140590000,78382000,135070000,119980000,146817400,136323600,94590000
Bacteroides ovatus,2EK3P,839180,693250,0,811380,824850,0,0,0,0,503570,369740,529060,661200,537960,336900,429400,210040,0,324590
Bacteroides ovatus,2EKJZ,832610,1040100,1412500,1243900,627770,365010,0,0,340270,0,0,393530,549780,667260,764260,0,0,861250,0
Bacteroides ovatus,2EKSY,708100,88032,1017300,1243100,824800,119590,0,0,468300,1677800,1111100,1080900,1091800,839750,1028500,1032000,932150,831990,381610
Bacteroides ovatus,2EMRX,893080,1161700,0,883340,1108400,0,0,0,0,796900,418200,995430,959910,770440,693730,513130,448670,388290,370510
Bacteroides ovatus,2EPWR,0,0,0,0,0,0,0,0,0,0,429160,0,602870,0,0,0,419250,1035000,0
Bacteroides ovatus,2ER5W,0,0,0,1140000,612860,0,0,0,898430,2855300,905410,1600400,1539100,1780000,1447100,897520,1157600,0,1388800
Bacteroides ovatus,2ESPQ,0,549460,0,425970,323000,0,603920,0,97229,730120,396840,651800,715930,580290,370220,754580,573260,385300,591060
Bacteroides ovatus,2EVNX,0,0,0,0,0,0,0,0,0,0,0,0,114270,0,0,0,0,0,0
Bacteroides ovatus,2EXMY,0,0,0,0,0,0,0,0,0,0,0,530950,0,0,0,0,0,0,0
Bacteroides ovatus,2EY59,0,0,448510,694410,2010700,0,1109300,659080,0,12254000,14776000,16303000,16180000,10648000,0,6472400,9893000,1782700,10960000
Bacteroides ovatus,2EZBY,10215000,10681000,13754000,14933000,5417700,560340,0,4011200,252840,24121000,11230000,26746000,9516700,12047000,3863000,3845600,3128900,0,1177500
Bacteroides ovatus,2F0E7,2751500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2F1RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2F1XR,0,0,0,0,0,0,0,0,0,271680,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,2F53I,0,0,0,0,0,0,0,0,0,457120,759940,531090,437330,449570,0,0,0,0,103520
Bacteroides ovatus,2F8S3,0,0,0,0,915810,0,0,0,0,446500,367060,0,510030,332930,0,0,0,0,0
Bacteroides ovatus,2FJH4,6665000,4976400,11728000,13404000,13292000,233330,0,0,0,33918000,30114000,20512000,27727000,16843000,9766700,13255000,20671000,2776100,5030100
Bacteroides ovatus,COG0002,0,2178400,0,0,823080,480550,0,0,0,2529200,2539300,4027500,0,0,1399200,0,3830900,0,2245800
Bacteroides ovatus,COG0004,0,0,0,0,0,0,0,0,902450,1427900,1243000,932710,1015500,0,1246700,831350,626270,0,0
Bacteroides ovatus,COG0005,49066000,38950000,38794000,58730000,57705000,43797000,30002000,41482000,34759000,47380000,37696000,37071000,28985000,23634000,17049000,24498000,23406000,27857000,28723000
Bacteroides ovatus,COG0006,2509850,6015000,3513200,6704800,6338000,6740400,3084280,917590,2832000,13840500,7063200,7748500,7079800,5424300,4450000,6609900,6438130,4627400,4209400
Bacteroides ovatus,COG0008,17830700,27736300,20331900,28926000,19845200,23817300,0,6786700,2671800,54365000,40823000,40428000,46846000,35377000,29714000,52717000,43442000,28294000,52754000
Bacteroides ovatus,COG0013,69913000,94810320,93602000,78037790,97262000,28982000,59059820,26730000,34260000,92177630,83571000,102240000,78935870,84345010,90816000,79348000,80064000,94478000,95337000
Bacteroides ovatus,COG0014,1299700,0,707480,1506800,1273600,0,0,0,0,2519000,1877100,2134200,4039500,1632000,0,0,1352800,1204900,0
Bacteroides ovatus,COG0015,0,1112200,0,1447100,0,0,0,0,0,1495400,0,2152400,0,1686500,0,0,0,0,1170200
Bacteroides ovatus,COG0017,0,0,0,0,0,0,0,0,0,366720,0,0,2715200,0,0,0,0,0,305980
Bacteroides ovatus,COG0018,5303900,5978600,5289300,4464800,4428900,1669100,2173000,3310900,0,5192900,4070500,7126100,4837500,5175200,2889200,2438100,2754400,1884900,2283100
Bacteroides ovatus,COG0019,21366000,17301000,11542000,25528000,18842000,9108900,6700100,5849800,2713300,14203000,5603600,12559000,5566500,16019000,5869900,11275000,6456000,7973840,10093000
Bacteroides ovatus,COG0021,57984000,29555000,42324000,46918000,45319000,12850000,33671000,23213000,24149000,151390000,105460000,132640000,139200000,95024000,62326000,56479000,79764000,41101000,44111000
Bacteroides ovatus,COG0027,10110000,9999600,12282000,12730000,11010000,4584700,11057000,7057700,8134700,17732000,23280000,28368000,15713000,22955000,11508000,16113000,18696000,13291000,17302000
Bacteroides ovatus,COG0028,9333400,0,427410,980290,3307400,714970,0,0,1316600,13281000,11575000,14266000,13860000,6736900,10723000,5174900,10271000,4673200,1843300
Bacteroides ovatus,COG0029,0,0,0,0,0,353540,0,0,0,402510,0,0,329630,0,0,0,0,0,235270
Bacteroides ovatus,COG0031,15770000,0,7605600,1216400,17213000,3985000,0,0,4093600,17585000,8184500,12276000,5270200,14435000,26204000,11595000,10069000,2490000,7198800
Bacteroides ovatus,COG0034,21942600,12995400,12841000,17127600,21285300,15640100,12318700,11131100,16727800,49297000,50680400,60815000,44824700,42856000,41715000,58279000,51572000,39918000,41363000
Bacteroides ovatus,COG0036,0,0,0,454200,1818300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,COG0039,34147000,38717000,27973000,56171000,47184000,23302000,12104000,17578000,18066000,73323000,52746000,43092000,44987000,44043000,33991000,29347000,31779000,18319000,31354000
Bacteroides ovatus,COG0042,0,0,0,0,0,0,0,0,0,1155000,1370200,0,0,0,0,0,0,0,0
Bacteroides ovatus,COG0044,1478700,0,1708600,2993700,2043600,3120100,0,0,716780,6002600,1980800,4810800,3581300,2182800,2674200,2294200,2078000,2507900,2120600
Bacteroides ovatus,COG0045,0,800570,0,403860,795220,0,0,0,0,6339900,3086500,4780200,5182700,3714500,1542600,3770300,3611300,0,3232100
Bacteroides ovatus,COG0046,72561000,51529000,59539000,50002000,34204000,71704000,40143000,55276000,58621000,119920000,95439000,128210000,90922000,78325000,69269000,139180000,112440000,66419000,111540000
Bacteroides ovatus,COG0049,619910,500700,0,4229600,0,473030,780060,0,0,10683000,10160000,11975000,7312000,8881800,588030,3448100,7379100,429480,4017500
Bacteroides ovatus,COG0050,460930000,621080000,186100000,343930000,295200000,128270000,1.81E+08,163070000,133230000,426030000,320270000,300310000,392190000,273410000,298290000,417520000,241350000,315390000,480060000
Bacteroides ovatus,COG0054,3135700,2795000,0,1718500,2268500,0,0,0,0,0,1271000,431150,1120300,557590,0,0,1144900,0,0
Bacteroides ovatus,COG0055,18993000,24709000,8904800,23700000,16259000,11325000,29881000,19760000,26076000,34776000,20024000,28150000,28226000,28060000,21187000,28623000,21467000,20736000,24411000
Bacteroides ovatus,COG0056,2870400,0,1624600,1162800,10161000,222190,0,770290,0,1713700,2334000,1648000,3124700,312610,773810,0,1868600,0,288040
Bacteroides ovatus,COG0057,23607000,19125000,16307000,9385900,28523000,7915800,13063000,16281000,5701300,11645000,26896000,20940000,12785000,9863900,13483000,7810300,7477900,12256000,7910000
Bacteroides ovatus,COG0058,141760000,170590000,160130000,161780000,163280000,162510000,140990000,147750000,155860000,154480000,174430000,197940000,166420000,149490000,133060000,217290000,208960000,200350000,183260000
Bacteroides ovatus,COG0059,13113000,16840000,5169800,8055900,11385000,893200,4020200,4812900,10494000,28380000,28991000,25449000,22175000,21373000,21455000,4154800,9073700,18781000,13667000
Bacteroides ovatus,COG0060,13164000,17389000,18459000,18043000,16644000,13236000,10885000,19680000,7262300,39477000,2.80E+07,35871000,24050000,25581000,17298000,27620000,22481000,9161100,13649000
Bacteroides ovatus,COG0062,1960200,1480500,1039700,1054900,1609200,0,0,0,649770,2337600,3197900,2649300,2408000,1826100,2258600,2662000,0,0,3148200
Bacteroides ovatus,COG0067,4073900,312480,310700,381610,897130,303410,157370,597570,715860,381260000,348110000,499370000,497180000,308450000,256820000,330410000,316090000,160290000,246990000
Bacteroides ovatus,COG0072,10426000,7116400,13757000,9351500,14786000,2892700,2220700,5183200,4959300,32301000,34710000,36830000,36328000,27582000,14686000,26826000,21212000,5861400,18726000
Bacteroides ovatus,COG0073,17951000,18318000,14561000,15423000,20961000,0,6255700,29211000,14670000,35233000,50439000,47294000,43990000,44587000,35430000,31717000,27460000,14908000,27551000
Bacteroides ovatus,COG0074,0,0,0,0,1122900,0,0,0,0,2133500,1965900,2426000,1036200,0,895020,0,995340,468530,1246300
Bacteroides ovatus,COG0076,0,0,2977500,0,4073000,0,0,0,0,2387900,0,3729100,6193700,0,0,2402700,0,0,0
Bacteroides ovatus,COG0078,510950,0,352700,1097300,784990,0,994490,418740,999850,1286000,1328400,1419400,1373500,908600,951190,738800,868420,595670,646830
Bacteroides ovatus,COG0079,1953000,2645800,5274400,2483800,2165300,2590800,2345500,3437500,1946800,8449100,2743000,4804500,3964800,1940500,1475700,0,1004100,0,1798900
Bacteroides ovatus,COG0082,0,457860,663270,0,0,0,0,0,0,2710000,1592800,2237900,1757300,2081700,0,0,0,0,0
Bacteroides ovatus,COG0085,0,1144400,0,742670,1025800,1596200,460540,2126300,3032600,11095000,5003800,8535400,6661700,6464600,1687900,4604700,3029300,1131100,2812400
Bacteroides ovatus,COG0086,161670000,152530000,107630000,132600000,142910000,149070000,250230000,263510000,247840000,360460000,299840000,328910000,330920000,332410000,219040000,327310000,318070000,216640000,293510000
Bacteroides ovatus,COG0088,6189800,4588700,2255200,4414900,5637600,10437000,12908000,10220000,17765000,16192000,11706000,15336000,11185000,12703000,6048000,11303000,8634100,8449700,9813100
Bacteroides ovatus,COG0089,27171000,22561000,28865000,18744000,26933000,2111500,0,0,0,6138700,13693000,19913000,12301000,19028000,11823000,6335500,10145000,9953700,13575000
Bacteroides ovatus,COG0104,11643000,9230600,11669000,10172000,12572000,24716000,20955000,23966000,28211000,19442000,17336000,17238000,20678000,16135000,14249000,19282000,20421000,13289000,13611000
Bacteroides ovatus,COG0108,32486000,29901000,21933000,26664000,29263000,20315000,2566700,6611600,1419000,44369000,30839000,33431000,28340000,36083000,35522000,44126000,47094000,48487000,53183000
Bacteroides ovatus,COG0110,1075200,0,0,0,1026000,0,0,0,0,2631070,0,1741800,0,0,4152600,0,0,0,0
Bacteroides ovatus,COG0111,2650900,0,2549300,0,0,0,0,0,0,510200,0,993930,744180,362810,0,0,0,0,0
Bacteroides ovatus,COG0115,0,0,307380,0,1360000,0,0,0,0,118230,353160,0,290780,0,0,0,0,0,78786
Bacteroides ovatus,COG0117,0,322580,0,0,0,0,2249100,0,1183700,344340,0,447710,406710,308610,0,0,0,0,0
Bacteroides ovatus,COG0120,0,365070,417060,0,449340,0,0,0,0,0,0,0,0,0,591450,529770,0,0,0
Bacteroides ovatus,COG0124,5752100,7549300,2398400,8236800,4572000,8269200,13304000,11801000,11417000,12537000,10395000,6946600,8628300,8882400,7561500,5703800,4862200,5983900,3961500
Bacteroides ovatus,COG0126,168440000,226260000,126110000,200860000,174490000,180530000,270260000,305770000,243210000,361700000,299990000,306050000,359590000,312620000,395090000,406090000,417870000,391280000,412240000
Bacteroides ovatus,COG0129,0,721050,391720,0,591100,0,0,583340,0,816070,939330,1055400,654670,340520,624420,667690,533350,0,378870
Bacteroides ovatus,COG0136,360040,524580,237010,0,224260,0,0,0,0,1134100,681660,412400,790350,641080,0,0,325620,0,296000
Bacteroides ovatus,COG0139,5605800,13883000,12457000,16409000,16787000,5408300,16589000,18134000,8603800,9806000,2885500,9382900,5446800,7938700,5982600,7072800,5400000,11456000,5655400
Bacteroides ovatus,COG0141,1565800,0,0,0,782950,3447700,2065000,1870300,4430200,17589000,8942300,8931400,3336000,4571300,751650,4638100,5800500,1991800,3987800
Bacteroides ovatus,COG0142,0,1236500,1641800,999370,1538900,16972000,0,0,0,1315800,2433400,0,1500800,0,0,0,0,1993800,0
Bacteroides ovatus,COG0144,0,0,0,0,0,0,0,0,0,578520,469840,97903,217330,0,106210,0,518970,0,0
Bacteroides ovatus,COG0148,217030000,536810000,286660000,271200000,378380000,69373000,50768000,89276000,85171000,143580000,113930000,157610000,159900000,135410000,149910000,140960000,1.30E+08,122200000,140510000
Bacteroides ovatus,COG0149,74693000,63119000,37775000,54232000,34700000,62931000,60707000,90862000,51329000,48309000,49650000,34976000,44352000,34575000,45364000,46829000,57358000,45427000,77347000
Bacteroides ovatus,COG0150,2376600,3297700,2799600,1629500,2800000,2327500,0,5710900,0,5258800,2639300,4384500,3622300,3752300,3631500,1648800,2061100,3956800,2821800
Bacteroides ovatus,COG0151,1048600,0,0,0,1058200,1107600,0,630100,0,5211900,3347600,4178000,3998800,2478200,3141100,5993100,3368400,4831300,3920900
Bacteroides ovatus,COG0152,84489000,74085000,62973000,92095000,68670000,79329000,93229000,88625000,77597000,126160000,115650000,116900000,106950000,105220000,92072000,93153000,102310000,59908000,71267000
Bacteroides ovatus,COG0153,61273000,44994000,53231000,58293000,60365000,45649000,39863000,64915000,47993000,56105000,43980000,48906000,50029000,51712000,23357000,47175000,36282000,41101000,33973000
Bacteroides ovatus,COG0162,52654000,45529000,24462000,27917000,25879000,14736000,16054000,10241000,23221000,31585000,26285000,27180000,30243000,24740000,46207000,39836000,29226000,20616000,20151000
Bacteroides ovatus,COG0166,45303000,45083000,14903000,45244000,34346000,51258000,69770000,68017000,58774000,94027000,71687000,87813000,78740000,86868000,79208000,86047000,87812000,59591000,72995000
Bacteroides ovatus,COG0167,28693000,28664600,36829900,30897100,32372000,29457000,31050500,40772000,37231500,35916300,31818000,32704600,30402300,28235300,26269300,22883100,20100100,30113200,27509800
Bacteroides ovatus,COG0171,648750,103800,763090,554580,565120,0,2874200,2597100,2956800,0,168940,507610,631480,497840,688360,234660,389020,0,472500
Bacteroides ovatus,COG0173,83844000,54574000,56646000,42962000,53202000,40559000,57119000,43251000,38450000,52636000,37456000,43531000,43294000,38846000,66220000,56883000,54458000,56692000,52846000
Bacteroides ovatus,COG0178,0,0,0,0,0,0,0,0,0,946900,957750,1118500,1169500,794180,747570,0,604560,0,0
Bacteroides ovatus,COG0179,4427300,3339300,389810,3585000,0,647880,0,470080,0,2272600,3091100,2356300,2223500,0,2669600,2611500,3448000,2076000,1950400
Bacteroides ovatus,COG0180,0,0,0,368400,0,34566,0,0,0,2459200,1831400,2304200,2133800,0,0,0,0,0,268640
Bacteroides ovatus,COG0184,0,0,0,0,0,0,0,0,0,492960,507190,724390,432050,672810,478430,0,429290,1122200,0
Bacteroides ovatus,COG0187,40328600,30291700,26507700,37157600,27904900,1428900,8062000,12796000,14866000,68164100,56280200,51382900,50796800,39314000,24862000,37366700,41531500,14107700,26935100
Bacteroides ovatus,COG0188,9327400,13858900,11434100,4948900,9113580,7212800,985440,11014400,8023400,15699000,9121800,14169500,12839500,11601700,7825100,5719400,5250900,5986900,4099100
Bacteroides ovatus,COG0190,3572800,4895300,5614100,2830100,42474,0,0,162810,238440,26634000,12402000,23776000,30591000,18008000,278710,41209000,36819000,1254400,28631000
Bacteroides ovatus,COG0193,0,0,0,834290,812050,0,0,0,0,0,0,494960,0,0,0,0,701540,277480,0
Bacteroides ovatus,COG0200,0,5517700,0,3034400,3197900,0,0,4699400,0,4385100,7586100,935660,6605900,4879500,2247900,836290,2661200,0,2658200
Bacteroides ovatus,COG0204,0,0,0,0,0,0,0,0,0,755460,0,1088900,0,0,0,2234600,0,0,0
Bacteroides ovatus,COG0209,40049000,28108000,50056000,53581000,48706000,17187000,33256000,24533000,31108000,81857000,44745000,48076000,52647000,43296000,46155000,44846000,47920000,56177000,40882000
Bacteroides ovatus,COG0210,5954100,0,437760,7.00E+05,724160,1620900,2254300,0,2551000,726840,0,0,0,242580,0,0,0,0,0
Bacteroides ovatus,COG0215,4303600,2205600,2103400,1605400,3073100,1375500,0,3749200,0,14619000,8595400,8888700,10037000,5672200,4763400,7199600,5162500,2976200,5365500
Bacteroides ovatus,COG0216,1604900,0,0,0,0,0,0,0,0,558980,578060,842200,724360,865650,0,0,0,0,0
Bacteroides ovatus,COG0223,0,1697400,1870000,1377800,1271600,0,0,0,0,1274300,1135700,1607800,1260900,956640,1904400,898770,221900,1822500,453660
Bacteroides ovatus,COG0224,2592000,1969000,1879300,2167700,2664400,0,0,0,0,0,0,255280,0,0,741050,0,0,0,0
Bacteroides ovatus,COG0225,1636400,3297600,2670700,3253000,2589200,2956500,0,0,0,3683500,6164300,789900,833470,3441900,694830,0,1418600,0,1494900
Bacteroides ovatus,COG0228,0,117490,62946,0,7617.6,0,0,0,0,2554100,555420,207610,436350,118390,0,0,64423,0,0
Bacteroides ovatus,COG0233,0,0,0,0,0,0,0,0,0,2485200,1869800,1627600,2339700,1515100,0,1594300,1410300,0,812670
Bacteroides ovatus,COG0234,2462300,2653000,1334300,6070600,1819900,0,0,0,0,4140300,1932400,2784800,2840100,2810200,2134600,0,314110,4762100,600710
Bacteroides ovatus,COG0235,0,0,0,0,0,0,0,0,0,447210,1289500,0,0,0,1346800,0,741120,2097700,0
Bacteroides ovatus,COG0244,9981000,9263300,12726000,5314000,10501000,4306400,9280700,21359000,12613000,10329000,5311400,6241900,5275800,7579700,20444000,12420000,6995100,12278000,10538000
Bacteroides ovatus,COG0246,80117000,87200000,46134000,84688000,80234000,56535000,40146000,45955000,40299000,107790000,124418460,121530000,123060000,121880000,121730000,92148000,123580000,118100000,95636000
Bacteroides ovatus,COG0249,0,0,0,0,0,0,0,0,0,0,0,1893700,0,1075100,0,0,0,0,1800100
Bacteroides ovatus,COG0251,19552000,11420000,17789000,9059800,12676000,11533000,9049800,9494200,2477800,4492600,5341600,7214300,7538700,8003000,9913100,6654000,0,5100700,5539500
Bacteroides ovatus,COG0252,4875400,9838200,23225000,13154000,20544000,4106000,3733600,10107000,6632600,987810,3161100,3672200,746110,2977200,5809800,3024500,1993000,7350700,2732700
Bacteroides ovatus,COG0253,0,221500,0,0,540300,236650,0,324990,305650,6009200,7089100,18007000,7580500,10233000,1423700,14392000,419260,0,7816900
Bacteroides ovatus,COG0261,111140000,113180000,96098000,117620000,132550000,49750000,37341000,100250000,79479000,110850000,117680000,111780000,83965000,139500000,124150000,93626000,73582000,126730000,98589000
Bacteroides ovatus,COG0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,COG0263,0,0,0,0,0,0,0,0,0,1407400,758400,1224400,1098400,1077000,227670,1884900,1297600,0,4018200
Bacteroides ovatus,COG0264,72738000,122670000,56714000,214130000,121280000,934660,3571700,23068000,0,37658000,33378000,33588000,37941000,54835000,35024000,34276000,24346000,14088000,41218000
Bacteroides ovatus,COG0265,6066500,4548000,4248300,3694600,6568800,8301000,14586000,14420000,9481800,8351830,5310600,5586000,4628000,6156700,3468600,5678250,4544800,3213470,4633660
Bacteroides ovatus,COG0275,0,0,0,0,0,0,0,0,0,637810,0,0,115330,0,0,0,0,0,0
Bacteroides ovatus,COG0280,69326900,71088000,65815000,56466000,50515000,97820000,62753000,78378000,64968000,140276730,120409190,156645000,121997000,103945000,135695200,128206700,139193200,165693700,132947400
Bacteroides ovatus,COG0282,26879000,23294000,24120000,19831000,23839000,28751000,6269300,0,15672000,156710000,154130000,138930000,168010000,148770000,66990000,100710000,124280000,38517000,98570000
Bacteroides ovatus,COG0283,0,0,0,2477700,0,0,0,0,0,4588800,2798200,4311100,4673800,4122400,995170,5360300,4664800,671400,4888900
Bacteroides ovatus,COG0286,4271000,6532700,4648100,3771800,4732500,0,0,559030,0,9319040,6663510,8719500,4638000,2621900,1264600,3569670,3013400,0,1736200
Bacteroides ovatus,COG0289,6886400,6939100,8597600,8667800,7717100,2627100,2696900,2212200,2073700,13557000,8819700,8482900,9549200,10215000,7481200,4343500,7001000,2705500,3585800
Bacteroides ovatus,COG0295,3967100,2897500,4331900,3736400,3086400,3669600,3743400,361500,281230,3333700,3291300,3472800,2824600,2501500,4355400,1974900,3919600,6941400,261760
Bacteroides ovatus,COG0296,17562000,16510900,20992000,19057000,18803000,10881310,3997500,15541180,15554500,26426400,15238000,20425000,19106800,15749200,13796650,4564900,5927100,5229900,4880200
Bacteroides ovatus,COG0297,0,0,0,0,0,0,0,0,0,287310,0,273830,135200,156920,0,0,0,0,157880
Bacteroides ovatus,COG0304,5352200,6089700,6957600,7651700,5435800,0,0,287390,378030,4139700,4854300,3289100,4518500,1324900,4270900,11464000,3058900,4355800,3585800
Bacteroides ovatus,COG0305,0,0,0,0,0,0,0,0,0,189150,0,0,0,0,0,0,0,0,0
Bacteroides ovatus,COG0317,3720020,17243470,6150000,7669500,6978960,4124300,4206400,9667200,2076000,12981990,13787000,14827000,14205000,9651400,11845000,16168000,23938000,10375000,9885900
Bacteroides ovatus,COG0318,1128290,0,0,266570,0,0,0,1150600,0,4596820,586330,732340,811650,843540,3383100,1108440,0,0,0
Bacteroides ovatus,COG0319,0,0,0,0,0,0,0,0,0,0,0,0,575570,0,0,0,0,0,0
Bacteroides ovatus,COG0326,3664100,4088900,3743100,4017300,4354500,0,1111200,4008600,0,24726200,4681300,7456130,11704600,6576800,1873600,4477800,710780,370130,1018500
Bacteroides ovatus,COG0327,0,0,0,1196500,0,0,0,0,0,1567200,0,684590,0,416950,0,561590,829020,0,534500
Bacteroides ovatus,COG0331,1591000,2521700,1412000,3317900,2336200,2096200,2374100,0,3699900,2453400,1911900,1402600,0,1221800,3129900,2844300,2530100,4877200,5129400
Bacteroides ovatus,COG0334,40827100,33515700,26512200,40326100,35528700,54101000,85657000,81229100,84697200,193523000,139718600,191620700,139186500,132624800,160937500,109988600,109177200,153060670,115081400
Bacteroides ovatus,COG0337,1350200,647580,1464800,0,1887900,1570400,3532500,5578000,4168100,3083800,3142300,2878700,2950800,2428900,2085900,1566400,2533800,1172800,1964100
Bacteroides ovatus,COG0338,839780,0,0,0,310180,0,0,0,0,1827300,0,1894500,0,924030,1382100,1247100,0,0,0
Bacteroides ovatus,COG0339,37988000,20874600,16667400,18231800,15522700,34696000,11406600,26234000,16226500,38827000,13312800,16809700,19594200,13297800,11724300,9371800,11888700,11721500,9812100
Bacteroides ovatus,COG0341,103070000,90030000,74447000,123850000,104760000,112760000,107260000,128890000,138010000,203440000,173360000,188930000,182740000,177100000,132440000,149270000,162680000,103170000,136460000
Bacteroides ovatus,COG0345,17963000,13958000,14832000,22538000,9793900,13156000,11227000,16923000,10483000,12915000,8983400,17208000,17017000,13245000,16735000,11829000,11268000,15123000,9985100
Bacteroides ovatus,COG0346,5291600,3800200,6290800,3731600,3663000,13717000,7129600,9305400,7234000,4680600,3810300,4381000,4617500,3482500,8172100,3958700,6432300,7810100,4763100
Bacteroides ovatus,COG0360,0,0,4481600,3595100,2555300,1893500,0,2478200,0,2436900,9076900,14660000,0,12643000,8497000,7160000,0,7534100,7152600
Bacteroides ovatus,COG0362,17724000,14567000,15406000,17339000,16971000,11231000,8079200,10888000,11290000,31028000,26190000,28369000,36533000,22530000,27082000,22494000,28384000,19125000,21745000
Bacteroides ovatus,COG0363,137399790,121096300,136925300,129126200,122378700,144856600,119870000,273669500,174425500,131492400,120105000,120223100,127280300,115431470,118439450,130148100,125222900,104910000,131215700
Bacteroides ovatus,COG0364,3500600,4982200,4796700,2522900,3886800,8410300,8662600,10416000,10176000,70296000,15641000,15488000,82992000,21540000,4088800,18092000,21470000,711990,19379000
Bacteroides ovatus,COG0365,6091200,4394700,3186900,3614700,3651200,1077200,2378500,2940600,0,2860400,665700,0,6777200,5759100,2069900,2186900,1946000,1377200,416660
Bacteroides ovatus,COG0366,22854000,16099800,22089000,15769200,31008000,9144300,2324100,9559300,7620700,17702600,9443000,14113900,8254700,5557600,8123590,7502400,4457200,3723800,4676900
Bacteroides ovatus,COG0367,3141700,289160,106220,531860,313270,174160,445220,200100,273150,166800000,157240000,221750000,158340000,163530000,150610000,172700000,77964000,53753000,119500000
Bacteroides ovatus,COG0369,5907500,5221200,11802000,6735300,7756400,3908000,5956200,8233000,7319200,8211600,8354000,7943500,6199200,5209200,10774000,4433000,6627300,5522800,1393800
Bacteroides ovatus,COG0372,15908000,8444300,7940000,8264600,8215400,4210000,3414100,6302900,5070900,14677000,14761000,12869000,13337000,15700000,5463100,9055400,9520500,5913400,16723000
