,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
NC.1D.48.2,0.32582197757278775,0.743804212098658,0.26363789689172923,0.27396229023370067,0.17551477045176855,0.2513072086148518,0.31162889381870057,0.1672070499378698,0.33283999751168564,0.45878866568204557,0.1522417907247979,0.8140299993720472,0.2945284655600211,0.2954162878784064,0.202095907917216,0.7785431387853657,0.13788783774701366,0.20674535013334622,0.20346701007478804,0.17705545337692344,0.27787995860082654,0.8492414398985627,0.0,0.7855782825501331,0.27423243363929223,0.4198529707811925,0.4072908485713385,0.1736544798645536,0.17496892112817275,0.22522846755717824,0.19365971556867853,0.19336886683135548,0.21421263856867107,0.4110759153916285,0.21160853088366632,0.20607632799921838,0.2655638415456028,0.3771816581011115,0.7551417581363408,0.2919547328217476,0.8385887837022666,0.8504477982955603,0.3330687414074061,0.32912089953839796,0.40477096988278266,0.1899190323596559,0.8518722424626337,0.3705973240628491
CP.M.48.2,0.7109025144102367,0.8381724583732322,0.7184673473589092,0.7786415863859198,0.7761945776863974,0.7709972212964563,0.7382070480448039,0.7694149026760663,0.7072329281074196,0.8199705405507909,0.7748230605732328,0.3994888138748753,0.7186491287103777,0.7282068298638741,0.7691912412769312,0.853357493796616,0.771775455806906,0.7784702200255318,0.7627450735999649,0.7777023613657825,0.7125320530225093,0.5681019559541116,0.7855782825501331,0.0,0.7590323708480834,0.6866791096058429,0.8004073854892415,0.79656163828117,0.7671217588356065,0.75222842509294,0.765822273616698,0.7735938352989038,0.7736149623075227,0.8016173824019371,0.7768107851060623,0.7828341992001113,0.7509704787526993,0.7861554781044289,0.8446069102801836,0.7164298647276793,0.42532289899457837,0.47309570613801977,0.704645020017709,0.723772588920095,0.7361336271577206,0.7858133111454972,0.522724153060916,0.7918500928507212
AZ.L.48.2,0.3424831417611686,0.7476355730698869,0.3045274462094856,0.2706206067774608,0.3117728532749551,0.18758539646951528,0.19893338420923926,0.2556931784167682,0.30696913628821104,0.456827569343518,0.2779387169435696,0.7781592867711631,0.28252981842904995,0.305161073558416,0.30279877877181943,0.7943605367398638,0.28441361655144765,0.24166474815559053,0.2864272268723606,0.271733955956956,0.26885772422333276,0.82600974491753,0.27423243363929223,0.7590323708480834,0.0,0.34735043503112883,0.39405378026156285,0.2734332316097206,0.236802805263587,0.22139411556289373,0.2537949528440539,0.30099204511202965,0.2642216404393745,0.4711071074372511,0.345410622534094,0.2403033426064785,0.2927522592318258,0.38028353475348053,0.7692050781834725,0.280602227785169,0.8146427914734018,0.8282994331157416,0.33536690396703533,0.36314900485825136,0.43837133733707284,0.31892652219702305,0.8266361203161059,0.4240857044057137
AZ.H.48.1,0.32970408074298835,0.7002107290126939,0.3331071082091836,0.3703091682175403,0.41643640535820026,0.3895173213217003,0.29359868870834294,0.39574958945954947,0.35001773312452866,0.5385389259378977,0.4010337563122207,0.7363215109252539,0.3413349344772879,0.3401805863037544,0.4212502637647271,0.7562389796401027,0.4099011877064827,0.4133322207230593,0.3878290207148167,0.40425471232539095,0.35095061985327486,0.7976779254602206,0.4198529707811925,0.6866791096058429,0.34735043503112883,0.0,0.4740112971538623,0.4334762971579516,0.382753329773274,0.3633912481931067,0.39213757361425916,0.419314781092062,0.3939686536290934,0.44608192605614816,0.4401043752368388,0.4122826379962352,0.3958236694872124,0.42043987537356436,0.7264892963579563,0.3576641662220745,0.7581294973263509,0.7910085180060147,0.3322255276946504,0.3612768798934006,0.3185789258316083,0.42017643557892803,0.7880698908283671,0.44881658394280166
CP.L.48.2,0.4410652289210934,0.8098043982822165,0.43547596348127604,0.41533878000125957,0.4315353140004002,0.3962114305830639,0.4180303984029052,0.3957610801715495,0.4231498626266476,0.30812853554539826,0.3944636938053202,0.8336289583954026,0.442086446480331,0.40446802144952576,0.3823779289614461,0.8564976056773155,0.3888600435671815,0.40950715975713947,0.4150778641598739,0.3929749618901307,0.38357342650183485,0.8794652687656509,0.4072908485713385,0.8004073854892415,0.39405378026156285,0.4740112971538623,0.0,0.3880247365990358,0.37438733291333165,0.40717368943538146,0.42205554028594316,0.3813111923682929,0.4275423026940773,0.548137715412923,0.47417469713673005,0.38834358182687634,0.4203291441984613,0.24741857375799786,0.8342167753422058,0.4015464925333854,0.8676076227865667,0.8880509725329223,0.45735710268636287,0.4484483866426797,0.5207604359502513,0.417997330167653,0.8876088062064562,0.503943118368171
PR.L.48.2,0.351502305477865,0.7437250292873748,0.2798051816212473,0.2492074762324134,0.22610491172994174,0.23816955698573236,0.3145862592457867,0.20941005431275928,0.34314715980600763,0.45215050639440685,0.1935838117646827,0.8263464950008304,0.31063927927731927,0.30431770745060965,0.21382018607804032,0.7815187794642298,0.18508764368618272,0.17837130501526768,0.2174718451287875,0.1945805040937333,0.28081455794754817,0.8593223118394059,0.1736544798645536,0.79656163828117,0.2734332316097206,0.4334762971579516,0.3880247365990358,0.0,0.2063534721754733,0.22610559509422845,0.2004967362943653,0.177658313058454,0.2093552163192856,0.3916830090606959,0.2429469262323603,0.18120042926248178,0.24924289697187726,0.3754251364095635,0.7555829004311287,0.27989836491228415,0.8550166229122679,0.866360359498631,0.3500478296930067,0.3459299099377217,0.4003637063826948,0.1970370838609831,0.8680086610447914,0.36956275107769826
PR.M.48.3,0.32750046829790164,0.7515163559391117,0.24853886752011004,0.29704658738625983,0.22017375189754165,0.22688229132106524,0.2883126514509246,0.18820210733543594,0.2859680600169363,0.4557226649577302,0.1469716846959337,0.7960422908993102,0.26502089112563765,0.28765153595247467,0.22772962937863844,0.789082246586345,0.15924643547048642,0.2163352549266406,0.21043112996439467,0.20067313626125127,0.24053506804792385,0.8358204290706905,0.17496892112817275,0.7671217588356065,0.236802805263587,0.382753329773274,0.37438733291333165,0.2063534721754733,0.0,0.18611216459529054,0.20347148497475326,0.22523404630224297,0.23694998025369657,0.4445072943532242,0.2663333639308663,0.16848498728407166,0.2728308310552067,0.36621201189062697,0.7558954974120581,0.2572733996355575,0.826535873112634,0.8375362719959556,0.30926867685609,0.3171178191684658,0.42909344583085596,0.23396165445617598,0.8367295784320102,0.3978652689369553
NZ.M.48.2,0.3282094477669807,0.7488762724237362,0.2541885353067011,0.2937232816072701,0.2532528062199256,0.220194382304332,0.24689121418896975,0.2191441939015886,0.273351952189299,0.44988228479579184,0.20206880688908369,0.7821096120174452,0.2378588494476538,0.2972781907976181,0.2597219294446025,0.7879539993504617,0.2265885977989188,0.2209958804850767,0.20280226421109432,0.23466472319600187,0.27064004371605105,0.8286095543037486,0.22522846755717824,0.75222842509294,0.22139411556289373,0.3633912481931067,0.40717368943538146,0.22610559509422845,0.18611216459529054,0.0,0.16689843761734538,0.26962270977546593,0.2187197454231371,0.4504979340849892,0.24888596621784748,0.199638787403763,0.26500866405480067,0.39675121513844697,0.7597805779259679,0.26860304473833524,0.815832564605265,0.8260900635213279,0.3010086902639393,0.3362606413364679,0.411443875089016,0.25069394564102765,0.8188104943898986,0.40964434832610197
NZ.L.48.1,0.3271978859402499,0.7404439268173302,0.2528117815600108,0.29498182390997923,0.2308971326224079,0.2504744462826808,0.2841998077003558,0.21265136850649474,0.29614898776749476,0.4699869580157636,0.18637222559120672,0.7966000399870395,0.24058068896070553,0.3044511488655445,0.25362224182104626,0.781036522630738,0.20139237003966642,0.19554236237737094,0.19013134890139152,0.21155672683971904,0.28156802453983765,0.8339952727882667,0.19365971556867853,0.765822273616698,0.2537949528440539,0.39213757361425916,0.42205554028594316,0.2004967362943653,0.20347148497475326,0.16689843761734538,0.0,0.22879246560209474,0.2034066515011627,0.42406864783206427,0.22743557148655336,0.22470195869766754,0.2345278850725611,0.40546874332953753,0.7513099416511353,0.2801385122555488,0.8241729170803456,0.835047205554104,0.2960325702200226,0.3278413614191636,0.40107624909971473,0.21260871051217795,0.8321165158368117,0.39928405460596544
DC.L.48.2,0.31173294349003133,0.7284493396165672,0.2571347508520394,0.26992096550292344,0.21028194492481547,0.253459863846136,0.3464012717882137,0.19398573702514632,0.3294060812020015,0.44855902817505083,0.2173397734709263,0.7981128707366116,0.305026255229165,0.2731908495848907,0.18696159359128617,0.7717829840482406,0.18948401321700623,0.2194151504076509,0.20138968629149093,0.1619779878983995,0.26789579271581554,0.8325427544945072,0.19336886683135548,0.7735938352989038,0.30099204511202965,0.419314781092062,0.3813111923682929,0.177658313058454,0.22523404630224297,0.26962270977546593,0.22879246560209474,0.0,0.24284162522533975,0.391949741813211,0.2515514402615852,0.21251138450160276,0.24187496739698067,0.3717796964006264,0.7411786550346865,0.2958114222704327,0.8292644500676883,0.8411758590401832,0.3401532203626579,0.3165529085037041,0.394773540712826,0.1860325104983767,0.8455456274880675,0.3530229515348816
AZ.L.48.3,0.3533451977243773,0.7453152152051469,0.273241814216546,0.21034377507815397,0.24066763180538492,0.23617903744689112,0.2827948275506847,0.23839573021644614,0.3439651318915317,0.4632259240067069,0.23178121415272054,0.8047121781994628,0.3107809511288433,0.3243381050269105,0.24855858984961737,0.7824013962869464,0.22992768105621833,0.21646788421185845,0.2100280031552828,0.23112019119208724,0.31621310326677915,0.8426657064083927,0.21421263856867107,0.7736149623075227,0.2642216404393745,0.3939686536290934,0.4275423026940773,0.2093552163192856,0.23694998025369657,0.2187197454231371,0.2034066515011627,0.24284162522533975,0.0,0.3898934724894018,0.22294418831840626,0.24678583141993463,0.2828070690545015,0.4038640276439916,0.7559025169574837,0.32123736916676354,0.830495633436581,0.8432085335677222,0.3458650307010023,0.35485933452947543,0.38487801578873054,0.18996204238392356,0.8447234825385875,0.35025180478044704
AZ.H.48.2,0.4268008132526163,0.5857510520575628,0.41800387075415013,0.3627412534293763,0.38349833886211643,0.4392264621949106,0.45039062299464755,0.42978022192699955,0.4952792121612688,0.5673098233113605,0.4177598313008597,0.8269706711289958,0.48137066869551154,0.39342151919720014,0.42406719171452717,0.6256611297545236,0.39890780365956807,0.41626859589708975,0.38978450305626466,0.41195604007496667,0.4227935839630756,0.851060031447905,0.4110759153916285,0.8016173824019371,0.4711071074372511,0.44608192605614816,0.548137715412923,0.3916830090606959,0.4445072943532242,0.4504979340849892,0.42406864783206427,0.391949741813211,0.3898934724894018,0.0,0.4408432952061013,0.436168776382257,0.43886265600837737,0.48334532767656185,0.5963036637636167,0.45264998536570655,0.8389357471684115,0.8552504058087892,0.45841653203691796,0.3881404315493984,0.2466571659590404,0.36689324929040656,0.8675416619059061,0.22351393750912663
NZ.M.48.1,0.37647186386490766,0.7665733219307681,0.29442520650934223,0.2941132938361987,0.2479344007259989,0.30063294708325555,0.3432969477527982,0.229504669802082,0.36481842060818137,0.5105852271018919,0.24093482703231958,0.7996083363253962,0.3287006432135395,0.34644811097308054,0.26453403641949835,0.8008139345135248,0.24672450246964692,0.26054047003013947,0.22625594083785996,0.24148931762822562,0.3514922022612267,0.8495470570711375,0.21160853088366632,0.7768107851060623,0.345410622534094,0.4401043752368388,0.47417469713673005,0.2429469262323603,0.2663333639308663,0.24888596621784748,0.22743557148655336,0.2515514402615852,0.22294418831840626,0.4408432952061013,0.0,0.2702178539170466,0.29664571571940945,0.45385236558223374,0.7807738838168552,0.34927310939010753,0.8221983107290252,0.8364473282264733,0.3639635505601548,0.37796017640258556,0.4159782766402155,0.2173837190412939,0.8330749360459712,0.39679639826321966
NZ.L.48.2,0.3592234329442077,0.7590762358593929,0.2886086571710094,0.26319512221107694,0.25147034431789744,0.19144574647932422,0.292381654133239,0.19502278500000142,0.31737654264628773,0.44983962777777126,0.18755551700587642,0.8095144533403701,0.2966302995295355,0.3101762462834544,0.22311265497092833,0.7957884353128747,0.21132779171684732,0.19686347541257077,0.21851922390882597,0.1970632099647592,0.2528493674839293,0.8523498733761368,0.20607632799921838,0.7828341992001113,0.2403033426064785,0.4122826379962352,0.38834358182687634,0.18120042926248178,0.16848498728407166,0.199638787403763,0.22470195869766754,0.21251138450160276,0.24678583141993463,0.436168776382257,0.2702178539170466,0.0,0.28068841378313236,0.3901663173175309,0.7700068006176882,0.28288006009279626,0.8453045421329765,0.8595175408253062,0.34801210842354013,0.36360893486789647,0.42205320878198704,0.24203838681384782,0.8583407753101878,0.3921667866901856
DC.L.48.3,0.28301221343688493,0.7320423312164323,0.21630844717583395,0.3301569662857869,0.28290597777304777,0.3007827824427331,0.31602732388303284,0.2711084197523378,0.2875014018256172,0.4774144450074922,0.26850633486537395,0.779535608875448,0.2577398711772473,0.2676648607016625,0.2874834736696854,0.7807466988448042,0.2707093978302666,0.2350322545311067,0.26123443021176723,0.2583925368293927,0.27383230125693625,0.8148869790572723,0.2655638415456028,0.7509704787526993,0.2927522592318258,0.3958236694872124,0.4203291441984613,0.24924289697187726,0.2728308310552067,0.26500866405480067,0.2345278850725611,0.24187496739698067,0.2828070690545015,0.43886265600837737,0.29664571571940945,0.28068841378313236,0.0,0.3990544307320001,0.7491962662351598,0.25237470641763426,0.8058984608621049,0.8180652458413936,0.280312506961441,0.2965740031720042,0.39273924839845686,0.29420355989397295,0.8121620392232198,0.41969016534986125
CP.L.48.3,0.3786382458228121,0.7592830301088123,0.40000365079838085,0.3691874340919926,0.38262481552595395,0.3845619085155558,0.38498698745658444,0.3878900917142211,0.40992321532020104,0.37283580558402396,0.3680338362694751,0.8297144203510362,0.41912625437269857,0.36228125642022024,0.3740935721799047,0.812953661551973,0.36453154006067845,0.3840940393364053,0.3873385033351378,0.3643597637123257,0.36703149535435503,0.8653671255602001,0.3771816581011115,0.7861554781044289,0.38028353475348053,0.42043987537356436,0.24741857375799786,0.3754251364095635,0.36621201189062697,0.39675121513844697,0.40546874332953753,0.3717796964006264,0.4038640276439916,0.48334532767656185,0.45385236558223374,0.3901663173175309,0.3990544307320001,0.0,0.7891363332701196,0.3848892536485031,0.8530282530069884,0.8709425235188033,0.4316893145611848,0.40317091193511667,0.44511190912097653,0.3824594474650103,0.8820682409761073,0.44325202201684916
DC.H.48.3,0.6792374460009074,0.2848135528231526,0.707970192452164,0.7624439413694162,0.7175082242731481,0.7727891621575866,0.7725557528281215,0.7463464826185565,0.7399062106286338,0.8561056786898114,0.7482582555407923,0.8567866252099068,0.7298007043789654,0.6779181669961096,0.7421441743200491,0.25108872051752534,0.7376081917286741,0.7586473810275138,0.7390227483293667,0.7410023974057327,0.7287580444671966,0.8811146427665614,0.7551417581363408,0.8446069102801836,0.7692050781834725,0.7264892963579563,0.8342167753422058,0.7555829004311287,0.7558954974120581,0.7597805779259679,0.7513099416511353,0.7411786550346865,0.7559025169574837,0.5963036637636167,0.7807738838168552,0.7700068006176882,0.7491962662351598,0.7891363332701196,0.0,0.7398516764862826,0.8599967627810128,0.8885689796264623,0.719446875240514,0.6549051766445596,0.6336616438471591,0.7382167374977721,0.9282789818784852,0.6287410031698686
PR.H.48.2,0.29452462158398274,0.7417129555897003,0.250005684720863,0.34013714148448393,0.3061121581299161,0.3074402174704193,0.30708267393027666,0.28815369214065295,0.2864391148478805,0.4787473124442066,0.27717232146342474,0.751284034651873,0.27262733026457187,0.25652325753734656,0.31663396657673304,0.7749469181167424,0.27512065137001795,0.2807513941301743,0.29332349546030007,0.29325285588430966,0.1915568958736277,0.7956613217208667,0.2919547328217476,0.7164298647276793,0.280602227785169,0.3576641662220745,0.4015464925333854,0.27989836491228415,0.2572733996355575,0.26860304473833524,0.2801385122555488,0.2958114222704327,0.32123736916676354,0.45264998536570655,0.34927310939010753,0.28288006009279626,0.25237470641763426,0.3848892536485031,0.7398516764862826,0.0,0.7765751215441469,0.794594968014752,0.21606274885009147,0.30003495276563286,0.40282925549617593,0.3427385650303827,0.7971444285788374,0.42207051318294275
CP.H.48.2,0.7651077624486731,0.8531771332858243,0.7794691803201467,0.8336072973342622,0.8316952932794268,0.8242112310566496,0.7990069634829199,0.8295313650396684,0.7747277515574306,0.8826519882569631,0.8363908838956017,0.4097190792763398,0.7798736944532919,0.779376097802083,0.8304750156397891,0.8677849312617074,0.8301427387211306,0.8345425236834854,0.8173818990150222,0.8267587719655289,0.7809499895254736,0.5739648994002119,0.8385887837022666,0.42532289899457837,0.8146427914734018,0.7581294973263509,0.8676076227865667,0.8550166229122679,0.826535873112634,0.815832564605265,0.8241729170803456,0.8292644500676883,0.830495633436581,0.8389357471684115,0.8221983107290252,0.8453045421329765,0.8058984608621049,0.8530282530069884,0.8599967627810128,0.7765751215441469,0.0,0.3778787359274741,0.765564744821553,0.7719691542004985,0.7889303224774532,0.8402088429937371,0.4849605322001581,0.829658421805716
CP.M.48.3,0.7846690577187446,0.8743875479663789,0.7917776274583729,0.8475263850473435,0.8362195966060975,0.8404066142812351,0.8225928971257177,0.8428414168139535,0.7900592727377191,0.9003736046234886,0.8469629377539174,0.41048817681332955,0.8029272893139078,0.8009093700066118,0.8445629865756815,0.8938787925449222,0.838049112088266,0.8467254756314012,0.83497381859076,0.8447172604391076,0.796545291845419,0.5461660703505823,0.8504477982955603,0.47309570613801977,0.8282994331157416,0.7910085180060147,0.8880509725329223,0.866360359498631,0.8375362719959556,0.8260900635213279,0.835047205554104,0.8411758590401832,0.8432085335677222,0.8552504058087892,0.8364473282264733,0.8595175408253062,0.8180652458413936,0.8709425235188033,0.8885689796264623,0.794594968014752,0.3778787359274741,0.0,0.7788541043868641,0.7904582263930827,0.812335571661075,0.8492945146448151,0.4811641763562854,0.8508225698498706
PR.H.48.3,0.2547998137843963,0.7120074462528414,0.24613871688485375,0.3898619724837476,0.3172559891932853,0.37102307771008286,0.3359714817911729,0.3198278271011728,0.25783827344004456,0.5181019169936804,0.3165733319425855,0.7394435688540225,0.2463553649515658,0.269411585135516,0.36488858353073717,0.7537318101668928,0.3138437534925268,0.3458803885449244,0.3124872933949762,0.3461148891309896,0.22370245078858084,0.7898490667586119,0.3330687414074061,0.704645020017709,0.33536690396703533,0.3322255276946504,0.45735710268636287,0.3500478296930067,0.30926867685609,0.3010086902639393,0.2960325702200226,0.3401532203626579,0.3458650307010023,0.45841653203691796,0.3639635505601548,0.34801210842354013,0.280312506961441,0.4316893145611848,0.719446875240514,0.21606274885009147,0.765564744821553,0.7788541043868641,0.0,0.27210070603828174,0.3880271597663345,0.35849829395351984,0.7836817989787942,0.44399724900443477
DC.M.48.3,0.17993421081543115,0.6472531864013634,0.24015112707703842,0.36843891999562,0.29781592802829576,0.3892455805877267,0.3702879787456359,0.3200800612313816,0.27676837620777883,0.5261850485417733,0.31333463351686996,0.7467240071300048,0.28096602684518923,0.1719343867442523,0.35799650609047023,0.7002157932231554,0.2992413242679831,0.35948683046359453,0.30843879032445415,0.33137496518560305,0.2784806013337524,0.7985913666733834,0.32912089953839796,0.723772588920095,0.36314900485825136,0.3612768798934006,0.4484483866426797,0.3459299099377217,0.3171178191684658,0.3362606413364679,0.3278413614191636,0.3165529085037041,0.35485933452947543,0.3881404315493984,0.37796017640258556,0.36360893486789647,0.2965740031720042,0.40317091193511667,0.6549051766445596,0.30003495276563286,0.7719691542004985,0.7904582263930827,0.27210070603828174,0.0,0.3529617694444793,0.3245056807455321,0.793436922808463,0.36668555704507355
AZ.H.48.3,0.357162707900205,0.615321124010267,0.3490560810688501,0.34637103882078285,0.3720251133309191,0.4214583304652168,0.37289490553260196,0.409792072395869,0.4312820104951832,0.5557605409782987,0.40606532779832405,0.7653784393447663,0.40617219158657153,0.3393937517266701,0.42225655308876564,0.6598894145038371,0.40155280170569296,0.40465249971548145,0.3636863657773469,0.3964094703184269,0.3799659581678277,0.8183918776817306,0.40477096988278266,0.7361336271577206,0.43837133733707284,0.3185789258316083,0.5207604359502513,0.4003637063826948,0.42909344583085596,0.411443875089016,0.40107624909971473,0.394773540712826,0.38487801578873054,0.2466571659590404,0.4159782766402155,0.42205320878198704,0.39273924839845686,0.44511190912097653,0.6336616438471591,0.40282925549617593,0.7889303224774532,0.812335571661075,0.3880271597663345,0.3529617694444793,0.0,0.38158890854910227,0.8203670341330862,0.2860706813622021
NC.1D.48.3,0.347119033120224,0.721504259959453,0.2830645244276586,0.2513111953648145,0.20392031067336075,0.27675089929762875,0.3472568662572167,0.2245294952068072,0.3531656760234129,0.46496249624352753,0.2151406810096279,0.8143889739524953,0.3266366814122153,0.31207003942160777,0.2153352994907376,0.7604678055355708,0.19686861328348446,0.23554993002339536,0.2117934193852944,0.20183350894395724,0.32025964259252726,0.8460986420509363,0.1899190323596559,0.7858133111454972,0.31892652219702305,0.42017643557892803,0.417997330167653,0.1970370838609831,0.23396165445617598,0.25069394564102765,0.21260871051217795,0.1860325104983767,0.18996204238392356,0.36689324929040656,0.2173837190412939,0.24203838681384782,0.29420355989397295,0.3824594474650103,0.7382167374977721,0.3427385650303827,0.8402088429937371,0.8492945146448151,0.35849829395351984,0.3245056807455321,0.38158890854910227,0.0,0.8534684879302318,0.32916784381047587
CP.H.48.1,0.7860157381273767,0.9206489901358013,0.7905262965203701,0.8551580090069236,0.8387753667577158,0.8453373442176982,0.82185265494386,0.8402458612238114,0.7911965561694616,0.9114087213045078,0.842968518160006,0.47269990871280826,0.7935942108743703,0.800422848251954,0.8443063222515156,0.9301727769290866,0.8411023323509974,0.8472797684912269,0.8325225354026776,0.8472692797454644,0.8014274723823726,0.6097555822363037,0.8518722424626337,0.522724153060916,0.8266361203161059,0.7880698908283671,0.8876088062064562,0.8680086610447914,0.8367295784320102,0.8188104943898986,0.8321165158368117,0.8455456274880675,0.8447234825385875,0.8675416619059061,0.8330749360459712,0.8583407753101878,0.8121620392232198,0.8820682409761073,0.9282789818784852,0.7971444285788374,0.4849605322001581,0.4811641763562854,0.7836817989787942,0.793436922808463,0.8203670341330862,0.8534684879302318,0.0,0.8571597809813868
AZ.M.48.3,0.4039071618430958,0.6162027735402396,0.38950892952741184,0.3235530079815716,0.344016025373188,0.39074594125466805,0.4223956671775712,0.38430391068062497,0.46527695367891825,0.5375792844948268,0.3797026539326472,0.8165090603788016,0.4561495932740809,0.3539287208251893,0.3897913431334572,0.6479305357491585,0.36296022130905653,0.3905633616714794,0.34676949275829166,0.3628341783108336,0.38914101915669996,0.8532824619888704,0.3705973240628491,0.7918500928507212,0.4240857044057137,0.44881658394280166,0.503943118368171,0.36956275107769826,0.3978652689369553,0.40964434832610197,0.39928405460596544,0.3530229515348816,0.35025180478044704,0.22351393750912663,0.39679639826321966,0.3921667866901856,0.41969016534986125,0.44325202201684916,0.6287410031698686,0.42207051318294275,0.829658421805716,0.8508225698498706,0.44399724900443477,0.36668555704507355,0.2860706813622021,0.32916784381047587,0.8571597809813868,0.0
