taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Escherichia coli TSDC17.2,COG0247,19747000,12331300,4841200,15442100,15087000,9415000,15983000,16999000,14144000,21051250,18329000,8107850,14216810,21978410,8559500,21429500,20200300,50005000,31257700
Escherichia coli TSDC17.2,COG0248,0,0,0,0,0,0,0,0,0,332260,0,0,422780,308750,293810,0,0,0,0
Escherichia coli TSDC17.2,COG0249,635880,1298000,0,946590,1209500,0,1278100,878090,3495100,1193800,1010000,992560,0,752900,0,1510800,1175400,2180600,2061900
Escherichia coli TSDC17.2,COG0250,0,3385000,13732000,3269200,5440300,5449000,1170100,4452700,4573000,3356600,3938600,1067100,4349400,4730500,0,5611200,6883200,4208900,5018800
Escherichia coli TSDC17.2,COG0251,49848000,93666100,48752000,65530100,103801300,68976400,45378000,32497870,43115550,31990000,9193600,13796400,31618800,18381500,21580500,36164000,38812000,99869000,63678000
Escherichia coli TSDC17.2,COG0252,44979000,53621000,38688000,57482000,73160000,63072000,91902000,52054000,137790000,78454000,88593000,64980000,65823000,65372000,62678000,106690000,84862000,80599000,115100000
Escherichia coli TSDC17.2,COG0254,0,1709800,2342700,2156400,2754600,2021200,0,0,0,18618000,7812700,11226000,14522000,17156000,2309700,18216000,11575000,5524300,38331000
Escherichia coli TSDC17.2,COG0255,25475000,18496000,19487000,6645300,42723000,0,0,0,0,31569000,92402000,68021000,90537000,67563000,10541000,21823000,138150000,119950000,78286000
Escherichia coli TSDC17.2,COG0256,24229000,0,0,0,141130,0,10929,0,0,0,86037,0,0,0,0,0,0,92397,0
Escherichia coli TSDC17.2,COG0258,1446100,4641100,1773200,867840,1846400,1874900,2563600,1959200,5908200,924880,1531800,1431200,1347400,1521900,623330,2087500,2391200,1681100,3195500
Escherichia coli TSDC17.2,COG0259,0,0,0,0,0,0,1282100,1177100,2138600,0,0,0,0,0,914180,0,0,1281300,0
Escherichia coli TSDC17.2,COG0260,9569800,16036200,12663800,19984100,11211200,22421100,12625100,4782500,16869900,21191200,17408200,16334300,15814300,22095400,14574200,29996800,22545300,36557600,33895300
Escherichia coli TSDC17.2,COG0261,13943000,15142000,15817000,26439000,26321000,25686000,48218000,33260000,54634000,24262000,26828000,23424000,30814000,27648000,33074000,42646000,30348000,48169000,53324000
Escherichia coli TSDC17.2,COG0262,691470,1941500,1903900,1082700,1513200,0,0,0,0,0,0,0,0,0,0,0,0,317120,0
Escherichia coli TSDC17.2,COG0263,753650,894430,1389200,970100,1551300,1851300,1751400,1130700,1781500,703940,1067700,834320,950490,603170,1040900,9478700,1354700,1265400,2364300
Escherichia coli TSDC17.2,COG0264,201850000,282490000,217700000,293710000,375810000,210030000,54214000,52690000,99360000,146280000,158470000,126380000,152060000,144950000,138580000,186690000,192980000,223900000,288800000
Escherichia coli TSDC17.2,COG0265,12218500,16073800,25128840,14557960,29573790,8609500,3457900,0,3939600,16595700,19488900,14790300,17100100,14719900,10051700,21539000,19613400,40591000,38085000
Escherichia coli TSDC17.2,COG0267,70265000,53676000,45621000,66362000,93260000,1764700,2625500,1603900,3459800,50211000,39985000,36562000,26513000,43649000,52614000,51655000,52340000,30669000,43706000
Escherichia coli TSDC17.2,COG0268,11239000,23328000,44362000,13122000,17359000,22016000,5585100,1506900,4907900,17021000,13351000,13566000,20161000,16951000,10909000,21480000,18850000,42867000,25629000
Escherichia coli TSDC17.2,COG0269,3009500,5217200,2090200,5112300,8448200,2301200,0,0,1386900,0,1639900,0,0,0,1459400,2629000,2293300,0,0
Escherichia coli TSDC17.2,COG0270,0,0,0,0,0,0,0,0,0,988570,21593000,20424000,0,0,794250,968840,22248000,0,0
Escherichia coli TSDC17.2,COG0271,3218700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0272,0,0,0,0,0,0,0,0,0,1434700,623300,949860,966490,1156000,0,1075200,1209200,0,2268300
Escherichia coli TSDC17.2,COG0274,2941600,3803000,1186200,1969100,4847600,2169800,7217500,5655900,10989000,5900100,4149600,3460700,5105100,6370200,2953700,8760100,10339000,8263300,11594000
Escherichia coli TSDC17.2,COG0275,2185700,3319000,1412600,0,2223600,3865700,0,0,0,1161500,950980,1156300,1284300,1018400,897970,1845500,1648000,1921000,2822200
Escherichia coli TSDC17.2,COG0277,0,0,0,0,0,0,0,0,1195100,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0278,3312800,6083700,4080100,3136200,5714200,10421000,3659300,2313100,1836700,2225300,3917500,2527400,3038900,1032500,0,2979300,4305300,10119000,5018000
Escherichia coli TSDC17.2,COG0279,17155000,9407000,4734200,3321900,13160000,3933700,24501000,7771600,21088000,911640,2655100,3559200,1733600,3520400,4143900,4083500,3712500,8746900,5818600
Escherichia coli TSDC17.2,COG0280,49258000,62890000,41997000,63610000,65602000,55149000,68073000,37230000,98830000,89908000,85928000,80756000,63785000,82276000,59367000,97082000,105616000,91675000,144043000
Escherichia coli TSDC17.2,COG0281,713690,1572400,0,1132700,1854700,663040,0,0,0,382980,623340,0,0,0,414560,375700,450190,0,0
Escherichia coli TSDC17.2,COG0282,46350000,69528200,70517500,76835700,104350800,58364900,109240600,119767300,113985100,44963120,57874000,54699000,43202100,52448400,74913220,72694500,59194900,124081800,96161600
Escherichia coli TSDC17.2,COG0283,1144900,1415800,0,1217300,1459600,0,0,0,0,521020,0,726050,892430,685830,539530,908530,1158300,1095700,1227100
Escherichia coli TSDC17.2,COG0284,2539600,2378900,2408700,4059900,4235800,0,2315600,0,4308700,3685700,5507200,4410400,4533700,4216900,0,5260900,5021200,4963300,4624400
Escherichia coli TSDC17.2,COG0285,0,0,0,0,0,0,0,0,0,406000,0,0,0,521380,1117700,901880,576960,0,911600
Escherichia coli TSDC17.2,COG0286,2845000,0,2966100,636380,4682570,2968200,7983800,4133200,10434200,4471600,3030000,2817990,1671930,3445000,1807080,1771520,4224900,6036400,10413900
Escherichia coli TSDC17.2,COG0288,448460,461040,825910,754590,1211300,0,0,0,0,0,0,505080,0,0,0,0,0,0,1183200
Escherichia coli TSDC17.2,COG0289,1687000,1939700,0,1139000,2062200,769620,0,2003100,10610000,0,980500,0,0,0,1388400,1243100,1722700,3906100,3084600
Escherichia coli TSDC17.2,COG0290,23843000,29630000,0,31753000,35982000,18808000,20447000,25078000,32771000,41878000,25792000,26812000,31380000,34622000,8129000,45925000,33764000,21314000,72107000
Escherichia coli TSDC17.2,COG0292,13611000,17257000,14771000,12201000,21886000,19515000,30816000,14996000,43619000,29194000,36093000,28017000,35384000,31073000,30923000,38193000,35243000,75383000,63241000
Escherichia coli TSDC17.2,COG0293,457630,615030,570500,633670,828000,0,0,0,0,424660,383120,0,262630,215430,0,337610,0,826000,427500
Escherichia coli TSDC17.2,COG0294,0,0,0,319960,405050,656380,727050,0,0,0,672490,0,0,0,344420,0,588310,6646820,2468810
Escherichia coli TSDC17.2,COG0295,0,1776900,0,725950,2130300,641210,4047100,1564400,3456600,0,1124300,0,878010,853040,0,0,0,3850600,1484700
Escherichia coli TSDC17.2,COG0296,0,1109000,0,1087300,1677300,1433600,0,1641100,0,1262200,1292200,851870,0,0,2064300,1665400,0,923400,1387400
Escherichia coli TSDC17.2,COG0297,422580,1849600,0,1668700,1053400,2164600,1422100,1395700,2775600,2142600,2515600,2577200,2148300,2094300,1949300,2058900,1290200,2910500,1349400
Escherichia coli TSDC17.2,COG0299,0,0,0,0,0,0,0,0,941060,177450,0,0,0,140020,0,0,0,0,0
Escherichia coli TSDC17.2,COG0300,0,0,0,0,0,0,0,0,0,333660,340440,587740,390290,0,0,756370,576020,0,606710
Escherichia coli TSDC17.2,COG0301,1380800,1258300,0,1717000,3309000,0,0,0,0,1374000,694640,0,0,897020,0,0,0,1488800,499330
Escherichia coli TSDC17.2,COG0302,0,0,2769200,0,0,0,392760,0,906090,1138600,1976600,1086500,1922800,1497500,1431100,2691000,3268700,6073300,0
Escherichia coli TSDC17.2,COG0303,0,336860,0,330950,0,0,944380,0,1059900,1101400,1391000,989120,0,778250,0,850580,1423000,0,3231000
Escherichia coli TSDC17.2,COG0304,14171380,23328000,24496000,26879000,37313000,19888200,40318000,45297000,71508000,27104800,21387200,22214500,28510100,18519700,23167000,30553100,37527000,38545000,53461000
Escherichia coli TSDC17.2,COG0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0307,973450,4689100,3258300,5960100,10042000,2322800,6317300,2100400,11252000,7792900,5567100,6039000,6976700,3854700,8949200,6788300,10944000,3518400,7880900
Escherichia coli TSDC17.2,COG0308,0,3612000,4094400,3208600,7991000,3752200,6638600,2902200,3783500,2811500,3289700,4072400,1963800,1466300,2481500,2024500,3323000,5533100,4156400
Escherichia coli TSDC17.2,COG0309,506230,1299000,1423900,618390,1305100,787150,2464900,2011500,2022400,334510,451410,416300,316830,323890,700060,694710,677970,719050,687150
Escherichia coli TSDC17.2,COG0312,0,1598700,0,1263100,1442700,0,0,0,1728200,1668720,1230600,2711470,2128540,555510,871920,1856460,953010,1800400,1475900
Escherichia coli TSDC17.2,COG0313,0,0,1827900,1574400,3411000,0,0,0,3614300,996280,0,0,2146200,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0314,0,0,0,0,844270,0,0,0,0,772880,0,0,0,0,927530,0,0,1941900,0
Escherichia coli TSDC17.2,COG0315,0,0,0,0,0,1220100,0,0,0,760920,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0316,0,701420,0,1600300,1660700,1550200,2596100,0,0,4359860,3452900,2523900,2926500,4509500,1393500,3608500,6231600,3017300,5815400
Escherichia coli TSDC17.2,COG0317,207580000,3073300,0,0,15941000,0,0,151050000,0,17750100,46186500,2680100,12019000,11147650,7300300,13430000,50583900,21676000,66165820
Escherichia coli TSDC17.2,COG0319,0,0,0,0,0,0,0,0,0,3495200,2396000,2541000,3266300,3996700,4790500,3771900,2124100,528080,3877800
Escherichia coli TSDC17.2,COG0320,2081600,907590,0,0,2443400,2322300,3468500,3111300,2214100,1691200,1963000,2451200,1436500,1323900,686410,0,2852800,1714800,2054000
Escherichia coli TSDC17.2,COG0325,0,1390100,0,1751300,809320,0,0,0,0,1761800,2314700,0,3250300,0,1929900,2424400,0,3189900,1204900
Escherichia coli TSDC17.2,COG0326,13612000,20698000,10665000,19561000,28055000,18557000,38226000,25035000,35529000,18033000,18131000,12942000,14800000,16131000,14665000,20235000,27923000,26135000,37542000
Escherichia coli TSDC17.2,COG0327,1738600,3966200,2820100,2150500,4767600,7630000,9765700,8926900,9383800,855430,2125100,1175600,1160200,1398100,3425600,2271100,2905800,4018400,1354800
Escherichia coli TSDC17.2,COG0329,75962000,82829700,93420800,67029400,125697300,93136000,112449650,117728000,107367650,43514860,52315400,51896310,47814580,41235500,56327000,61395240,63089510,125040560,88868000
Escherichia coli TSDC17.2,COG0330,0,1125500,960550,421800,1501870,0,3875200,2598800,4932900,4837890,2544800,3048000,3057510,5060570,2992630,4328300,2929000,4183300,5937050
Escherichia coli TSDC17.2,COG0331,14969000,12138000,8577700,10029000,16093000,4391700,4179400,4562100,5498300,4457300,2924900,3319800,6320500,4875200,4909700,4027700,8544900,7878400,4692600
Escherichia coli TSDC17.2,COG0332,6489800,2030300,0,3393800,8420400,2400500,6343400,2039600,8218600,2083300,6612600,3146500,4474500,3801400,4606400,3375000,7782400,4996300,5797700
Escherichia coli TSDC17.2,COG0333,8808900,4747500,5891300,4501300,7441500,2095100,5794100,3333700,5674300,12939000,7724100,9124900,11833000,13977000,6986300,14995000,9787500,10203000,12653000
Escherichia coli TSDC17.2,COG0334,1306800,1353200,0,2180400,1068600,2336300,3853900,2971800,9935100,1619100,1472400,2494900,1672100,1691600,1358500,2884300,1732500,2038400,2551900
Escherichia coli TSDC17.2,COG0335,2616000,3157500,4316300,6927400,5231600,2031400,674050,3758800,7465800,57264000,63696000,72036000,77171000,55390000,16766000,66128000,90458000,10997000,73965000
Escherichia coli TSDC17.2,COG0336,939940,1072600,451590,0,0,0,621810,1461300,979430,0,0,0,0,0,0,0,0,935650,0
Escherichia coli TSDC17.2,COG0337,0,10005000,0,1691000,3009200,0,861320,25442000,0,1661500,0,1125400,1260000,2443800,833340,2738600,1924400,680630,2831300
Escherichia coli TSDC17.2,COG0339,1232800,3144700,6154900,2533600,4423200,3708500,7686100,7446600,4476400,908090,1639900,0,1017500,1079800,0,1718600,1829500,4996200,3943800
Escherichia coli TSDC17.2,COG0340,817520,548720,2556900,744390,1101300,0,0,0,0,622110,261550,185650,0,0,0,0,538270,166030,236010
Escherichia coli TSDC17.2,COG0341,0,0,0,0,0,0,0,0,0,261150,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG0342,3212700,0,162510,1421600,2064400,0,1675800,0,2181400,4961000,9700200,7697000,6189400,5359500,1998900,10590000,12417000,4674300,15917000
Escherichia coli TSDC17.2,COG0343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382100
Escherichia coli TSDC17.2,COG0345,2025400,0,4192300,6191300,6057400,0,0,0,0,2457100,0,0,2279900,0,3125800,4012300,3703100,4550700,7426500
Escherichia coli TSDC17.2,COG0346,683310,1250300,655890,735570,2086600,1125700,1682000,1906600,2521600,500200,448790,569350,741860,0,667460,987330,757360,2387100,1247900
Escherichia coli TSDC17.2,COG0347,397770,852210,0,0,970440,314870,444970,0,8598300,487240,223210,343780,592680,436790,397230,783470,1099500,8429330,1188800
Escherichia coli TSDC17.2,COG0354,4626300,10917000,4989800,10366000,11840000,11991000,13823000,0,17428000,12577000,10696000,11315000,12608000,9768500,7228000,15864000,15913000,13390000,17392000
Escherichia coli TSDC17.2,COG0355,1416300,2106900,3395800,1806500,2985200,1004100,4303000,3070500,6573700,2387200,904290,585190,1932700,1033800,1271600,2744800,1136100,2625800,2255200
Escherichia coli TSDC17.2,COG0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007500,0,0
Escherichia coli TSDC17.2,COG0359,10207000,24356000,19787000,24715000,28440000,48309000,56497000,27001000,66840000,80231000,78189000,81906000,87144000,77948000,29246000,101400000,96059000,44357000,130310000
