,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
NZ.L.48.3,0.3489069565832738,0.7616221969184239,0.26471204817842514,0.33281407871561247,0.19594335475210586,0.2888685859922755,0.33784448988443155,0.2067486545616483,0.3088835769768709,0.4934025952573055,0.0,0.7923221397750488,0.2818375338510995,0.32003168377578095,0.2467075077792444,0.8037208441876524,0.1692236708958896,0.2466429366788184,0.2004594510033834,0.18621374825633683,0.247304406873839,0.863797511494403,0.1723430020306391,0.7671237128880356,0.2938483295576945,0.4603677386783469,0.4449345035032779,0.22498803342585352,0.1576526448745491,0.23649889325736462,0.2185959809508782,0.2507512915173564,0.2741041249011583,0.42511540736559655,0.2681481091949367,0.21038750304853363,0.30657079900015954,0.4110480351703594,0.7849852457919961,0.3064004151549834,0.8164192287174861,0.826424713057698,0.329327629789236,0.3356068569538399,0.4513821486204947,0.24412072632196358,0.8518652855048163,0.4014049850718591
CP.H.48.3,0.7069318898010531,0.7864212409462226,0.7349359503597424,0.7691620918157738,0.7899004734248232,0.7817548848586745,0.7474318881814924,0.7847039729878575,0.7253564655018394,0.8316589639981546,0.7923221397750488,0.0,0.7398139386111268,0.7255730968649317,0.7755683239554159,0.8254228352365173,0.7824330199929161,0.7910203112573668,0.772043987867535,0.7746758131900355,0.7412680943442591,0.5631497105814376,0.8025327033623438,0.3991631732928267,0.7615361165827674,0.7109671984286632,0.8121027110237986,0.8121666116487984,0.7759998105859741,0.7668253731169662,0.7876905428135275,0.7758516574343306,0.786124116595045,0.7609384076305186,0.7911535791442709,0.7992166054390609,0.7593841579180798,0.8039938525267653,0.8059758955234636,0.7338424331948018,0.4164787734215879,0.41525938474373786,0.7300535812909718,0.7231311938393886,0.7385640671160095,0.7915032720479307,0.4593686825531849,0.758322384929105
NZ.H.48.3,0.28640967700871567,0.7276712993064356,0.20848329529514997,0.36317822041858133,0.28954392015204455,0.3349399202346059,0.2971734367422032,0.2848947234966331,0.20220010591759138,0.5092118134847091,0.28183753385109944,0.7398139386111268,0.0,0.29818475997663396,0.3201235500401845,0.7874156244388447,0.28819833382001975,0.3066892562917991,0.26666003432749946,0.2921573237710509,0.28529597578492455,0.8272123078824848,0.31443382898182404,0.705461899942251,0.30488949414898886,0.36445776982492106,0.48314476038258986,0.33744576642580454,0.28800274319221497,0.27466353781099484,0.2664507793464741,0.3127098325775461,0.3391801615572274,0.436808815316613,0.36324412745181117,0.32632173263402037,0.27368002075059283,0.43399015058905743,0.7624280177457791,0.2977065895518844,0.7616223172150974,0.7914888724274585,0.2699620481563639,0.29556937933594724,0.4049963384168957,0.34916895997552194,0.8139240739445518,0.44805522650129387
DC.M.48.2,0.18284610947808436,0.6786551393457311,0.2538114471696294,0.3462582003431498,0.30508621773918215,0.35720287757812175,0.3428719190146044,0.2973944306284248,0.272071193534986,0.5172669572691017,0.32003168377578095,0.7255730968649317,0.29818475997663396,0.0,0.3353981268048974,0.7369588836242655,0.31068384753699907,0.34598521068389965,0.31550505815327895,0.304288201275017,0.26626127568945673,0.8245119596142912,0.33685793331978536,0.7087109294078914,0.3305716415000424,0.34906792295690203,0.4369502145247582,0.33403912185719375,0.3065756453330486,0.33172576955316796,0.35628560343213606,0.2914551988275658,0.3523982186719824,0.34411099563285424,0.38908644846237367,0.330462989928803,0.3029396112901421,0.41609646973691566,0.7042105555218708,0.27907864349149747,0.7397638166774434,0.7765210305775074,0.2727470369111572,0.1898211304853178,0.35536048979539353,0.3442615653987973,0.8074256546900472,0.32740493492365613
NC.1D.48.1,0.35464337407248,0.7475840816157399,0.28738683805996995,0.3144801200781159,0.2738724810242784,0.2834141229390244,0.35734747923741683,0.21218039013900675,0.3248228589462901,0.46180525786465804,0.2467075077792444,0.7755683239554159,0.3201235500401845,0.3353981268048974,0.0,0.7902429141329708,0.22857256323677275,0.25656736670061225,0.2580598668828336,0.20361765977092586,0.3046948193054183,0.8463379644971966,0.21771922078116263,0.7535851266634853,0.31483324354080994,0.4694277838362214,0.4328524557707585,0.24340995390840364,0.2537830305952498,0.2828255480142228,0.27441956389728994,0.20580988514978957,0.2810274652976188,0.43266843667498284,0.29607877884890843,0.24604829313452473,0.30507354673770115,0.41866145165930196,0.7664989792276966,0.3357108134943079,0.796799086313122,0.8165716606114929,0.37641120675481027,0.3743690554158566,0.468216004235926,0.24194730489452562,0.8492686055623767,0.4189032512742046
DC.H.48.2,0.7256015774187708,0.32865124133333723,0.7778519862625155,0.7946456519144034,0.7907430774518913,0.8090825646994303,0.8074426904015206,0.7983671913643275,0.7891868891566561,0.8694948028959207,0.8037208441876524,0.8254228352365173,0.7874156244388447,0.7369588836242655,0.7902429141329708,0.0,0.7964514511770886,0.8136463283116531,0.7935414177705878,0.7909708893571417,0.7737552956257062,0.8942369754148018,0.8159863039321645,0.8339438776258881,0.8074963250882142,0.7657462380746768,0.8615499282364073,0.8149045011599237,0.8021785520735761,0.8141237050446234,0.8092753330720204,0.7900649823713506,0.810991946506022,0.6563895373250005,0.8409546813632767,0.8167595096317563,0.8074544011873461,0.8380043574720593,0.2633419291549224,0.8038205373299846,0.8263231282777177,0.8611223675556252,0.7811905808432744,0.7185026123690232,0.7003167834281263,0.7994633313380733,0.9179348265129443,0.6910984695584017
PR.L.48.3,0.33518085356267235,0.7564758082091851,0.2503075072198043,0.33018953202490464,0.19600195901421227,0.2865450782346689,0.3408075177768614,0.21026792612828488,0.3017047860022513,0.4731700809834329,0.1692236708958896,0.7824330199929161,0.2881983338200197,0.31068384753699907,0.22857256323677275,0.7964514511770886,0.0,0.23414633393947668,0.22194047506574946,0.21794290800038266,0.26851422274680053,0.8563379161140711,0.1595746446727838,0.7587936290567368,0.2955192460794944,0.45231820989792376,0.42486410688758547,0.21511876193959648,0.17122538875040377,0.2493896090170076,0.23284107353016156,0.21753384028077133,0.26696145342460387,0.40755097669733226,0.26662818114547515,0.22558602929878122,0.2999117041161391,0.414883074528805,0.775259224837642,0.3070169476033128,0.8012810048412956,0.8155707762802358,0.3226399868784964,0.3273347685222926,0.45250943877994493,0.23238076191852441,0.8533066249537082,0.3877990929963833
PR.M.48.1,0.3670970499963982,0.7755381884315293,0.2932648993981132,0.2824184782170738,0.28269820000048745,0.20684471513508945,0.30397481997605424,0.2455577249474672,0.34119079508674544,0.4590359622524497,0.2466429366788184,0.7910203112573668,0.3066892562917991,0.34598521068389965,0.25656736670061225,0.8136463283116531,0.23414633393947668,0.0,0.24156085970564967,0.241051623979357,0.28999094811845627,0.8555791523530968,0.2272757614067088,0.765159629168525,0.25224392800012835,0.46496281783023863,0.4450057784550878,0.18858112044227782,0.23799065397011265,0.22011764764434597,0.21525055371476803,0.2282234180334117,0.24077482471696127,0.4451535175437946,0.2773016565831332,0.21203466177768138,0.25624201202584124,0.42503627812304434,0.7893916864621655,0.2934239205578883,0.8124399039770699,0.827472625875128,0.3561803729394097,0.3855909086220079,0.48303164921706765,0.247415414076139,0.8560231923900652,0.4306868482216712
DC.L.48.1,0.3351922046505169,0.7447419133316416,0.2675471484237895,0.27882841225599725,0.22735517385124343,0.26900811162798727,0.3162521664273645,0.2255920391809533,0.2965351525833321,0.4711481310024597,0.2004594510033834,0.772043987867535,0.26666003432749946,0.31550505815327895,0.2580598668828336,0.7935414177705878,0.22194047506574946,0.24156085970564967,0.0,0.20163497320903823,0.27143527527137984,0.8564627673221075,0.23350664033418964,0.7522893257470189,0.300354510973554,0.4306210654783744,0.45076227085251613,0.24737190980226084,0.23375748405624597,0.21238472978726267,0.2028517023879218,0.22570270902715361,0.22675464921884048,0.41819772671285677,0.24748270868135455,0.2389787863430811,0.297490512870049,0.41534060853803695,0.7797821763031354,0.32466246633207535,0.7907870250945286,0.8161356741798775,0.32810953839260876,0.33727734108025037,0.43107125557783965,0.23132996979106676,0.8461413937566253,0.39312567543152116
PR.M.48.2,0.334149792726775,0.7338117641883,0.2751433143470694,0.2879199603623588,0.20801133891348023,0.26833177100841976,0.33233024495810004,0.1784020267466994,0.3204342499488421,0.4725155443077868,0.18621374825633683,0.7746758131900355,0.29215732377105086,0.304288201275017,0.20361765977092586,0.7909708893571417,0.21794290800038266,0.241051623979357,0.20163497320903823,0.0,0.2547129290282713,0.8504167470488361,0.20406803926910239,0.7545964619871232,0.2834760533743404,0.4453247622521501,0.4506023167820813,0.22870992528932607,0.22909298979953752,0.27212284702709466,0.24391633169255722,0.19265299706820016,0.2709625770285114,0.41080341389182207,0.2803704285865843,0.23100474180264952,0.2958799473503549,0.40281541995408743,0.7707271928894329,0.3112739368626304,0.7945887116009822,0.8193829841074395,0.3477570771000139,0.35209551279257156,0.4257854401552777,0.22995320770627223,0.8505141829651657,0.38973716416187004
PR.H.48.1,0.2958492231515986,0.7153482480805544,0.2620881564062603,0.33913501176179717,0.26826278209157917,0.31302061231339956,0.33835386699395903,0.2675604052514705,0.2896187492314361,0.5007405529480817,0.247304406873839,0.7412680943442591,0.28529597578492455,0.26626127568945673,0.3046948193054183,0.7737552956257062,0.26851422274680053,0.28999094811845627,0.27143527527137984,0.2547129290282713,0.0,0.8155834561102777,0.28783755962651014,0.7063836125711609,0.2896163972049987,0.3972832384999952,0.4282737736840352,0.2798288813796828,0.2448366702225154,0.28791908997176957,0.29015950877813024,0.27620680241693474,0.32660548067148887,0.394021430989307,0.3669961727290981,0.2597330681716521,0.28697994301063884,0.39031789979628434,0.7406328654336475,0.21605307646808708,0.758733554789383,0.7753264865489009,0.24296250084252183,0.2980601215727236,0.40297112205715496,0.3255018096555841,0.8151398322188623,0.3779720891384052
CP.M.48.1,0.817277258459314,0.8540292297184284,0.8174314758443542,0.8588729006662196,0.8586421242555917,0.8534592506316331,0.8506534070903954,0.8616038414355983,0.8191245726255513,0.9166796345310139,0.863797511494403,0.5631497105814376,0.8272123078824848,0.8245119596142912,0.8463379644971966,0.8942369754148018,0.8563379161140711,0.8555791523530968,0.8564627673221075,0.8504167470488361,0.8155834561102777,0.0,0.8729258235985863,0.5672265708511353,0.8425403402024599,0.8096625030898902,0.8949319645961629,0.879396540634392,0.8500705955208051,0.8543076667606143,0.8542802025575944,0.8498472545483898,0.8625543317348696,0.8476484803452896,0.8791553663750147,0.872484294218422,0.8350600133306706,0.8835475917811404,0.8758535287791192,0.8162225648384167,0.5864833623239994,0.5774819579353749,0.8151572101444314,0.8206739346447786,0.8230537867898675,0.8642752371468122,0.6239223672154344,0.8526074183752789
NC.1D.48.2,0.3609581480060987,0.7793538284171525,0.2852705654354568,0.313935760650432,0.2088980758810866,0.27394978125970093,0.34393430803931596,0.17851533199394023,0.34267877168596483,0.47873642915919284,0.1723430020306391,0.8025327033623437,0.31443382898182404,0.33685793331978536,0.21771922078116263,0.8159863039321645,0.1595746446727838,0.2272757614067088,0.23350664033418964,0.20406803926910239,0.28783755962651014,0.8729258235985863,0.0,0.7801347769188378,0.28871554564753793,0.4770978337492475,0.4492727164300478,0.2025741266047812,0.19192654035637413,0.24797477924157363,0.22232798717376343,0.22150659242888687,0.24787944284308808,0.42523609815779423,0.23672181077706372,0.22340981878024407,0.30290958179285826,0.4386003534682909,0.7968300949362307,0.321259513889645,0.8207885652413731,0.8349529110059516,0.34704353338416993,0.36904518985489293,0.47171492443374385,0.21631540167401855,0.8656358523199444,0.39924455973282363
