,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
NZ.L.48.3,0.314456067455602,0.65037029347839,0.233374471555118,0.309564696950782,0.159257468481995,0.319520117501662,0.317975130517789,0.165139062331982,0.277516731244918,0.38753632009702,0,0.912135406506972,0.301303463305904,0.266727018599636,0.316613710267481,0.711977275676624,0.105121421643857,0.312526742320336,0.132402912535171,0.174905181190773,0.242804146052306,0.955412856841333,0.120886040044361,0.93980903381482,0.256955044673595,0.459017034470145,0.30164225996516,0.179492089633085,0.147273332621329,0.193756827000748,0.177684439453308,0.195878909782204,0.176189310974195,0.359906014094904,0.203994581259603,0.186121194025753,0.315701532412353,0.343023259010576,0.67037940667768,0.326987221322622,0.921728453811693,0.92572133655242,0.216401140867374,0.28367192136491,0.391434732886129,0.161127173826033,0.950791485465592,0.302715641485395
CP.H.48.3,0.862905235807466,0.847762536939987,0.882464175063269,0.86955458644067,0.92391207442228,0.85554321833692,0.858821992639648,0.893565368942502,0.871605395439618,0.873942216597399,0.912135406506972,0,0.860556116559662,0.876573169258223,0.845605817980538,0.81082969304552,0.911771644772185,0.864666169665333,0.91159291960022,0.889869973178067,0.87785476046529,0.506272129361788,0.920458906141295,0.325171177610359,0.874446769076276,0.830539188698649,0.90846284311061,0.902707421960992,0.895051361997611,0.893818379861163,0.902992614068412,0.892169212585224,0.910883707810396,0.88620179142059,0.931706829969424,0.889364172585662,0.859044588322767,0.885116709983568,0.837314408121659,0.855193867300209,0.323727222179353,0.355050726012024,0.898891716205033,0.876026580094264,0.856609698925713,0.914751701916673,0.466843819747301,0.898780720237802
NZ.H.48.3,0.207492101888276,0.599101310138809,0.171622357296058,0.240271565018029,0.365705500195509,0.223783741151554,0.191513190435976,0.234173884491427,0.157712452874503,0.390652137255039,0.301303463305904,0.860556116559662,0,0.226098077894375,0.220033785224805,0.667108844279605,0.30224016962298,0.211942116276463,0.274831021867821,0.234313110912819,0.19570659480987,0.929066064281109,0.343516792117855,0.902549536514175,0.220127592997488,0.290578497796005,0.443251435141683,0.276147023322584,0.237709726137538,0.232584929371937,0.243187460396908,0.24978251680911,0.307763564574591,0.309776217410679,0.407054778092099,0.24298895681943,0.199227859147618,0.363840625131011,0.62423655831505,0.214327443906549,0.876169132412155,0.884441274124299,0.262898816411889,0.207234771477755,0.295401536307022,0.316784722474533,0.922595263786346,0.33387882859101
DC.M.48.2,0.144601480754172,0.549462206276908,0.192633990716894,0.228850260852588,0.312222654635763,0.243305742139987,0.231907316097151,0.204950550905743,0.195075766868979,0.372171363724693,0.266727018599636,0.876573169258223,0.226098077894375,0,0.232669061231071,0.604973832073582,0.257319081444241,0.23611660159719,0.244645224387744,0.201523496996748,0.188701459638549,0.938277725748621,0.288090318276917,0.915270228516323,0.223896488013059,0.322340428202835,0.349554258357776,0.228635108052354,0.226490895911455,0.232952223646966,0.259364517872141,0.194777370522412,0.260179065797936,0.244034151626659,0.3492264062162,0.217199683113711,0.228899831090438,0.294168516646963,0.549578933640435,0.226998076894072,0.888888050302782,0.896478723525661,0.232376690671174,0.136027475487298,0.260580813120501,0.26147064594065,0.9316660780063,0.23026641639503
NC.1D.48.1,0.24296582453828,0.618136292235492,0.235962990787633,0.219961020279127,0.390117313410964,0.191232447678271,0.239297410979829,0.229147698880403,0.249686551955952,0.33826889834463,0.316613710267481,0.845605817980538,0.220033785224805,0.232669061231071,0,0.647694088689845,0.308972909094592,0.180156206333387,0.309242299723034,0.208244164061616,0.218006230561049,0.922915681814716,0.35201057664518,0.893624934057279,0.240148060806642,0.342764763803346,0.422582470461062,0.24930199294683,0.254139993674456,0.267388415277299,0.274216256364275,0.218643670855586,0.322363086347828,0.305321099790051,0.42054771527468,0.224685225085966,0.180157512129175,0.356085417174211,0.614981750506565,0.213646003535616,0.864914153654105,0.872585327566012,0.316875340514598,0.262216972911703,0.327676924140582,0.321639373468117,0.91409981952787,0.316562796097873
DC.H.48.2,0.598333645287675,0.283163454692962,0.660599756233612,0.635891253356191,0.694859685349951,0.661373526960242,0.658069452241291,0.679539217508077,0.672497665565131,0.735807734088601,0.711977275676624,0.81082969304552,0.667108844279605,0.604973832073582,0.647694088689845,0,0.688722882349479,0.667838277682005,0.69259990342027,0.673515383413643,0.669015831603281,0.904957658122542,0.702045205433724,0.866157467242139,0.677842475423909,0.600509651040779,0.734284651336131,0.680197279070449,0.691385110832769,0.694241898011348,0.703256272576999,0.662592841712895,0.688725523297051,0.523496320935092,0.725726330500452,0.691099913837092,0.656745593407893,0.695267333919187,0.188756945620986,0.648611273529068,0.832859498634347,0.844197410184667,0.68175973819913,0.589237271969719,0.527172308738689,0.667568190926809,0.89559359933754,0.555009466162407
PR.L.48.3,0.307384249437296,0.638152159099992,0.231923559622538,0.305063876130245,0.150766525118925,0.312032617419551,0.315332384916205,0.16614523034303,0.275340186699248,0.380730926804822,0.105121421643857,0.911771644772185,0.30224016962298,0.257319081444241,0.308972909094592,0.688722882349479,0,0.307850226239821,0.142748269229298,0.189157433868749,0.256460346238719,0.956521968303971,0.113237949960222,0.94054196243538,0.256806674551207,0.456144019878077,0.294247646544411,0.1785496054239,0.149538098941971,0.197630552297492,0.179954808950931,0.190312427598015,0.165246861907595,0.333630022217361,0.195374206663424,0.197711182541776,0.313537913403936,0.349567353886174,0.64810491082877,0.326966683050818,0.921739646924935,0.924616947968674,0.215170658636845,0.264204923532816,0.383111265163176,0.148268519093998,0.95160134723033,0.281401561265931
PR.M.48.1,0.259896445661465,0.654519008508006,0.22860829419982,0.190498677777714,0.387747811417683,0.13977846200335,0.201390846854655,0.230490274346588,0.242707503854233,0.32164970916153,0.312526742320336,0.864666169665333,0.211942116276463,0.23611660159719,0.180156206333387,0.667838277682005,0.307850226239821,0,0.296473906078201,0.224134924488842,0.19725238563918,0.930831683286117,0.340230141728067,0.902379601529915,0.194429347717377,0.336653767948221,0.394918030475606,0.214111030805137,0.234005539656568,0.223849168269485,0.252831385837968,0.224505056258279,0.299478934936922,0.302540729077062,0.409177317406371,0.200851264960637,0.164433222068662,0.327714516212706,0.638792473592639,0.167860242771633,0.874271612621266,0.881328913770609,0.307039575919856,0.268062378867935,0.334292756293387,0.306866699453076,0.921207882368108,0.316602696499445
DC.L.48.1,0.28870016787279,0.621157955053654,0.219716294645406,0.283347126215485,0.184335991930234,0.300082322959021,0.302266197193513,0.169947178008593,0.254865167551146,0.387207152496251,0.132402912535171,0.91159291960022,0.274831021867821,0.244645224387744,0.309242299723034,0.69259990342027,0.142748269229298,0.296473906078201,0,0.17631145823676,0.230266455446039,0.955619581223184,0.165064344092633,0.938233736847281,0.251697805123888,0.434143754923402,0.303321022399605,0.177939395891648,0.164379793614444,0.172010444908174,0.160386360322343,0.186935919699766,0.15047155439248,0.335916154664561,0.212831917534162,0.189838648852995,0.309834874977521,0.32582874057458,0.646774813898399,0.321930139134582,0.918789340632686,0.919401886168586,0.200610752012534,0.251344846801554,0.364116749814611,0.16250806885015,0.950302506908689,0.287289171126282
PR.M.48.2,0.244141690018888,0.616411400930177,0.187215236209288,0.226070045203446,0.251704046402457,0.231189367692201,0.249089707775541,0.111136432837423,0.233713373650644,0.338170288935717,0.174905181190773,0.889869973178067,0.234313110912819,0.201523496996748,0.208244164061616,0.673515383413643,0.189157433868749,0.224134924488842,0.17631145823676,0,0.178802046724629,0.945504923043439,0.215513658169318,0.924114480197739,0.189684512120187,0.395290624340134,0.334364533742388,0.146736011892287,0.152627014140885,0.182452059051705,0.170378448033092,0.115661960911795,0.210133547050905,0.302228627916251,0.295217110351328,0.141635471189805,0.224483844916774,0.294349082634339,0.630081644281447,0.252340195675421,0.900787727804426,0.906502390734194,0.233860522742666,0.236715210854751,0.331606535140786,0.194530743161899,0.939526646065445,0.264821823575275
