,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
NZ.L.48.3,0.312843578210895,0.550895381715363,0.259916492693111,0.304979253112033,0.253225806451613,0.295345104333868,0.302387267904509,0.253883235136583,0.274043433298862,0.51219512195122,0,0.685387131952018,0.268789144050104,0.309915296462382,0.282773564463705,0.575408261287224,0.199097574732092,0.271834061135371,0.243343982960596,0.268961807423346,0.285200411099692,0.702793296089385,0.210853589598643,0.672158154859967,0.299476439790576,0.358277806253203,0.503239740820734,0.271279516749039,0.231281198003328,0.27989417989418,0.284718498659517,0.284329563812601,0.263747997864389,0.351738241308793,0.279867256637168,0.26226826608506,0.297734627831715,0.504562533548041,0.557619047619048,0.291955247735748,0.703314917127072,0.712789415656009,0.291602266872746,0.294715447154472,0.358012170385396,0.261083743842365,0.751425313568985,0.340447154471545
CP.H.48.3,0.658523908523909,0.611449451887942,0.683091286307054,0.667564655172414,0.686295503211991,0.655986509274874,0.657174762702401,0.676154672395274,0.674139728884254,0.665017667844523,0.685387131952018,0,0.671932596103212,0.67093142272262,0.652099886492622,0.614550095724314,0.682417582417582,0.679108635097493,0.685564304461942,0.671600877192982,0.665616797900263,0.394321766561514,0.689883913764511,0.337090163934426,0.666847826086956,0.667404537908135,0.681120747164777,0.688405797101449,0.67953667953668,0.681696188942566,0.683461117196057,0.682644628099173,0.683985002678093,0.684182015167931,0.688385269121813,0.675526024363234,0.671356218345526,0.684071381361533,0.627764127764128,0.676002196595277,0.40983606557377,0.389121338912134,0.680104712041885,0.66961038961039,0.666484716157205,0.687603305785124,0.465346534653465,0.680021367521368
NZ.H.48.3,0.264310602289696,0.520891364902507,0.207596253902185,0.311344327836082,0.285714285714286,0.281021897810219,0.283566614826335,0.264160659114315,0.204580947423217,0.527397260273973,0.268789144050104,0.671932596103212,0,0.290385553928746,0.3,0.564832089552239,0.26925091671032,0.295891835673427,0.227650727650728,0.284020618556701,0.271679197994988,0.69544235924933,0.284816753926702,0.661904761904762,0.272119341563786,0.311767702496179,0.513151108818979,0.320103092783505,0.264071541294056,0.268795056642636,0.273343766301513,0.307494866529774,0.270951156812339,0.359567142154452,0.317136886102403,0.29296066252588,0.301092043681747,0.499741066804764,0.542246982358403,0.304192229038855,0.692553191489362,0.699627857522594,0.268317331985851,0.255158530447911,0.346172839506173,0.315573770491803,0.748776508972267,0.345418912297893
DC.M.48.2,0.213640922768305,0.493764434180139,0.289601554907677,0.289252105002476,0.300346363186541,0.273425499231951,0.312063808574277,0.253421186011151,0.273395394414503,0.528205128205128,0.309915296462382,0.67093142272262,0.290385553928746,0,0.269210933470861,0.520882214922572,0.307961942914372,0.277492291880781,0.28494094488189,0.252566735112936,0.248135256091497,0.69578783151326,0.305007587253414,0.661182519280206,0.272635814889336,0.337910740559098,0.489274770173647,0.284979423868313,0.293731041456016,0.327493917274939,0.336609336609337,0.266323907455013,0.322926829268293,0.315217391304348,0.343718592964824,0.271143003587904,0.279979413278435,0.482124616956078,0.485633537447009,0.292044310171198,0.695002575991757,0.70118495620814,0.31391429947039,0.249134948096886,0.304950495049505,0.32185628742515,0.749473684210526,0.291934685799109
NC.1D.48.1,0.297655453618756,0.543144774688399,0.288531395952257,0.293558606124604,0.291866028708134,0.255813953488372,0.319702602230483,0.236323851203501,0.311860940695297,0.498014747589336,0.282773564463705,0.652099886492622,0.3,0.269210933470861,0,0.558780127889818,0.281437125748503,0.251396648044693,0.298748696558916,0.229271007234279,0.269916142557652,0.674013921113689,0.27603305785124,0.643507972665148,0.274046211714132,0.383358856559469,0.485888212506918,0.256582633053221,0.293831168831169,0.324648254299114,0.317553191489362,0.234304932735426,0.312696747114376,0.349041947177628,0.315616438356164,0.256225788599889,0.252100840336134,0.49480021893815,0.539287457296242,0.279978296256104,0.667243367935409,0.684782608695652,0.337557019766853,0.313864906043677,0.351184346035015,0.302162162162162,0.729952830188679,0.329022245214692
DC.H.48.2,0.513744075829384,0.29319686935581,0.554880896777207,0.549113560134164,0.565092989985694,0.568513119533528,0.571428571428572,0.557784145176695,0.560408921933085,0.671016856987493,0.575408261287224,0.614550095724314,0.564832089552239,0.520882214922572,0.558780127889818,0,0.565808644973288,0.574074074074074,0.56586966713549,0.574437529918621,0.558864588180549,0.64629388816645,0.577334630350194,0.621518987341772,0.575082899099953,0.551808406647116,0.654622741764081,0.57799511002445,0.564963503649635,0.587048334115439,0.594299287410926,0.564327485380117,0.571834992887624,0.516898608349901,0.582716049382716,0.577015934331241,0.569887199607651,0.649336870026525,0.224697644812222,0.564375605033882,0.647625160462131,0.63961038961039,0.581834946980175,0.519011406844106,0.514370664023786,0.567317073170732,0.690396239086635,0.515939185875429
PR.L.48.3,0.308350100603622,0.540514775977121,0.273908523908524,0.316088980858769,0.254584681769148,0.29957127545552,0.308386411889597,0.263636363636364,0.284313725490196,0.507821229050279,0.199097574732092,0.682417582417582,0.26925091671032,0.307961942914372,0.281437125748503,0.565808644973288,0,0.284548422198041,0.248400852878465,0.265692640692641,0.299744245524297,0.707166853303472,0.220214568040655,0.677117711771177,0.311586638830898,0.358208955223881,0.497276688453159,0.277472527472527,0.218732473359506,0.278575225943647,0.28617536309844,0.293168370091447,0.276210750399148,0.349100257069409,0.282307265668331,0.281537628586898,0.311123052122515,0.49457111834962,0.55347721822542,0.303400637619554,0.709070796460177,0.712860310421286,0.296544610624033,0.286519733470015,0.35375191424196,0.25962596259626,0.757420091324201,0.34030612244898
PR.M.48.1,0.302290076335878,0.565689981096408,0.299432111512648,0.292966684294024,0.305702217529039,0.260917634051962,0.295577130528587,0.245231607629428,0.316488004083716,0.509582863585118,0.271834061135371,0.679108635097493,0.295891835673427,0.277492291880781,0.251396648044693,0.574074074074074,0.284548422198041,0,0.295502092050209,0.234444444444444,0.267472411981083,0.696744717304397,0.269656699889258,0.664795058955643,0.266882766072393,0.373778920308483,0.498075865860363,0.247038917089678,0.280174767886401,0.314435695538058,0.308886509635974,0.269526952695269,0.320961840041819,0.339071465832029,0.320568927789934,0.240916713247624,0.268888888888889,0.498633132859486,0.556038647342995,0.270890223921354,0.698081264108352,0.706313416009019,0.33112582781457,0.32355915065723,0.348140495867769,0.316156736446592,0.746355685131195,0.32763089683774
DC.L.48.1,0.287759131293189,0.526511627906977,0.238951695786228,0.293042153377349,0.241977906365071,0.295738045738046,0.30694087403599,0.269865841073271,0.248596222562532,0.519722814498934,0.243343982960596,0.685564304461942,0.227650727650728,0.28494094488189,0.298748696558916,0.56586966713549,0.248400852878465,0.295502092050209,0,0.283566614826335,0.284142071035518,0.703007518796993,0.260544580886279,0.674934036939314,0.302337398373984,0.333670374115268,0.499214248297538,0.304916317991632,0.245857830037413,0.260145681581686,0.26462836056932,0.297507788161994,0.240399789584429,0.349751243781095,0.279806659505908,0.296988577362409,0.313959522573949,0.499739447628973,0.537704918032787,0.305598356445814,0.697972251867663,0.711252653927813,0.266903914590747,0.249238578680203,0.343610144206862,0.264331210191083,0.75109409190372,0.332174776564052
PR.M.48.2,0.281075596144089,0.550023485204321,0.28145865434001,0.285415577626764,0.291775798847564,0.244785949506037,0.298728813559322,0.202197802197802,0.299492385786802,0.50471436494731,0.268961807423346,0.671600877192982,0.284020618556701,0.252566735112936,0.229271007234279,0.574437529918621,0.265692640692641,0.234444444444444,0.283566614826335,0,0.251174934725849,0.699721448467967,0.258223684210526,0.667032364234778,0.260405549626467,0.376262626262626,0.483660130718954,0.236607142857143,0.26691932864104,0.315436241610738,0.310889005786428,0.215401785714286,0.31055900621118,0.34560327198364,0.315164597949271,0.227700831024931,0.263157894736842,0.485110990795885,0.544976076555024,0.277301927194861,0.693798449612403,0.704030922142463,0.32173474533535,0.29984856133266,0.345213849287169,0.307324840764331,0.750283768444949,0.319835981547924
